5,,Hồ sơ đăng ký chào bán/ Tỷ lệ xử lý hồ sơ,Tỷ lệ hồ sơ đăng ký,Số lượng hồ sơ đăng ký/Tổng số lượng hồ sơ,Dashboard,Chỉ tiêu phái sinh,TB,ngày,TTHC,x,x,,Done,,"DOCUMENT
CONTENTITEMINDEX",CONTENTITEMID,"WHERE CONTENTITEMINDEX.DISPLAYTEXT = 'Ban Quản lý chào bán chứng khoán'
      AND cte.ngay_gui_ho_so BETWEEN
            TO_DATE(:tu_ngay,  'YYYYMMDD')
        AND TO_DATE(:den_ngay, 'YYYYMMDD')","WITH cte AS (
    SELECT
        c.CONTENTITEMID                                                        AS ma_ho_so,
        JSON_VALUE(d.content, '$.HoSoTTHC.TrangThaiHoSo.ContentItemIds[0]')     AS ma_trang_thai_ho_so,
        JSON_VALUE(d.content, '$.HoSoTTHC.CoQuanXuLy.ContentItemIds[0]')        AS ma_co_quan_xu_ly,
        CAST(
                FROM_TZ(
                    TO_TIMESTAMP(
                        -- Loại bỏ Z hoặc múi giờ hiện tại để lấy phần ngày giờ thuần túy
                        SUBSTR(JSON_VALUE(d.content, '$.HoSoTTHC.NgayGuiHoSo.Value'), 1, 19) 
                        DEFAULT NULL ON CONVERSION ERROR , 'YYYY-MM-DD""T""HH24:MI:SS'
                    ), 
                    -- Nếu có Z thì là UTC, nếu có +07:00 thì là Asia/Ho_Chi_Minh
                    CASE 
                        WHEN JSON_VALUE(d.content, '$.HoSoTTHC.NgayGuiHoSo.Value') LIKE '%Z' THEN 'UTC' 
                        ELSE 'Asia/Ho_Chi_Minh' 
                    END
                ) AT TIME ZONE 'Asia/Ho_Chi_Minh' 
            AS TIMESTAMP)                                                           AS ngay_gui_ho_so
    FROM TTHC_UAT.DOCUMENT d
    JOIN TTHC_UAT.CONTENTITEMINDEX c
      ON d.id = c.DOCUMENTID
     AND c.LATEST    = 1
     AND c.PUBLISHED = 1
     AND c.CONTENTTYPE = 'HoSoTTHC'
),
cte_filtered AS (
    SELECT
        cte.ma_ho_so,
        cte.ma_trang_thai_ho_so,
        cte.ngay_gui_ho_so
    FROM cte
    JOIN TTHC_UAT.CONTENTITEMINDEX cq
      ON cq.CONTENTITEMID = cte.ma_co_quan_xu_ly
     AND cq.LATEST    = 1
     AND cq.PUBLISHED = 1                             
    WHERE cq.DISPLAYTEXT = 'Ban Quản lý chào bán chứng khoán'
      AND cte.ngay_gui_ho_so BETWEEN
            TO_DATE(:tu_ngay,  'YYYYMMDD')
        AND TO_DATE(:den_ngay, 'YYYYMMDD')  
),
phan_loai AS (
    SELECT
        cf.ma_ho_so,
        CASE
            WHEN ts.DISPLAYTEXT IN (
                'Mới tạo', 'Chờ VP tiếp nhận', 'Hồ sơ hợp lệ', 'Hồ Sơ Chưa Đầy Đủ'
            ) THEN 'Hồ sơ đăng ký'
            WHEN ts.DISPLAYTEXT IN (
                'Đã phê duyệt - Chuyển trả VP', 'CBNV Chờ Trả Kết Quả Chấp Thuận Về BPMC',
                'LĐCM Đã Ký Kết Quả Chấp Thuận', 'Đã Cấp Phép'
            ) THEN 'Hồ sơ đã được chấp thuận'
            WHEN ts.DISPLAYTEXT IN (
                'Gửi Thông Báo Từ Chối Giải Quyết', 'Gửi Thông Báo Dừng Xử Lý', 'Hủy Hồ Sơ',
                'Trả lại', 'Đã trả lại', 'Hồ Sơ Bị Từ Chối Giải Quyết', 'Yêu cầu rút hồ sơ',
                'Hồ sơ quá hạn bổ sung', 'VP Từ Chối Tiếp Nhận Hồ sơ'
            ) THEN 'Hồ sơ bị từ chối'
            WHEN ts.DISPLAYTEXT IN (
                'Chờ NV xử lý', 'Chờ NV xử lý hồ sơ', 'Chờ NV xử lý bổ sung', 'Chờ VP tiếp nhận bổ sung',
                'VP đã tiếp nhận, chờ trả KQ', 'Chờ LĐCM Phân Công', 'Yêu cầu bổ sung',
                'CBNV Đợi Trình Duyệt Yêu Cầu Bổ Sung', 'Chờ LĐCM Phê Duyệt Yêu Cầu Bổ Sung',
                'LĐCM Phê duyệt YCBS', 'Chờ LĐCM Ký QĐ Yêu Cầu Bổ Sung', 'LĐCM Đã Ký QĐ Yêu Cầu Bổ Sung',
                'Chờ LĐUB Phê Duyệt Yêu Cầu Bổ Sung', 'LĐUB Đồng Ý Phê Duyệt YCBS',
                'LĐCM Từ Chối Phê Duyệt Yêu Cầu Bổ Sung', 'CBNV Chờ Trả Yêu Cầu Bổ Sung Hồ Sơ Về BPMC',
                'BPMC Chờ Trả Yêu Cầu Hoàn Thiện Hồ Sơ Về CN/TC', 'Gửi Thông Báo Yêu Cầu Bổ Sung',
                'CBNV Đợi Trình Duyệt Yêu Cầu Từ Chối Giải Quyết', 'Chờ LĐCM Phê Duyệt y.c Từ Chối Giải Quyết',
                'Chờ LĐUB Phê Duyệt Yêu Cầu Từ Chối', 'CBNV Đợi Trình Duyệt Kết Quả',
                'Chờ LĐCM Phê Duyệt Kết Quả Xử Lý', 'Chờ LĐCM Ký Kết Quả Chấp Thuận',
                'Chờ LĐUB Phê Duyệt Kết Quả', 'LĐCM Từ Chối Phê Duyệt Kết Quả', 'LĐUB Từ chối duyệt kết quả',
                'CBNV Đợi Trình Duyệt Yêu Cầu Dừng Xử Lý', 'LĐCM T.Chối P.Duyệt YC Dừng Xử Lý',
                'LĐUB Từ Chối Thông Báo TTXM'
            ) THEN 'Hồ sơ đang xử lý'
            ELSE 'Chưa xác định - kiểm tra lại danh mục'
        END AS nhom_trang_thai
    FROM cte_filtered cf
    JOIN TTHC_UAT.CONTENTITEMINDEX ts
      ON ts.CONTENTITEMID = cf.ma_trang_thai_ho_so
     AND ts.LATEST    = 1
     AND ts.PUBLISHED = 1                             -- ★
),
tong_hop AS (
    -- Thêm một CTE để gom nhóm và đếm số lượng tổng trước
    SELECT
        nhom_trang_thai,
        COUNT(*) AS so_luong_ho_so
    FROM phan_loai
    GROUP BY nhom_trang_thai
)
SELECT
    nhom_trang_thai,
    so_luong_ho_so,
    -- 1. Tính Tỷ lệ cộng dồn hiện tại (làm tròn 2 chữ số)
    ROUND(
        SUM(so_luong_ho_so) OVER (ORDER BY nhom_trang_thai) 
        / NULLIF(SUM(so_luong_ho_so) OVER (), 0) * 100
    , 2)
    - 
    -- 2. Trừ đi Tỷ lệ cộng dồn của dòng ngay phía trước đó
    NVL(
        ROUND(
            SUM(so_luong_ho_so) OVER (ORDER BY nhom_trang_thai ROWS BETWEEN UNBOUNDED PRECEDING AND 1 PRECEDING) 
            / NULLIF(SUM(so_luong_ho_so) OVER (), 0) * 100
        , 2)
    , 0) AS ty_le_pct
FROM tong_hop;",check chéo với TTHC,Done,Dữ liệu tĩnh,P
5,,Hồ sơ đăng ký chào bán/ Tỷ lệ xử lý hồ sơ,Tỷ lệ hồ sơ đang xử lý,Số lượng hồ sơ đang xử lý/Tổng số lượng hồ sơ,Dashboard,Chỉ tiêu phái sinh,TB,ngày,TTHC,,x,,Done,,"DOCUMENT
CONTENTITEMINDEX",CONTENTITEMID,"WHERE CONTENTITEMINDEX.DISPLAYTEXT = 'Ban Quản lý chào bán chứng khoán'
      AND cte.ngay_gui_ho_so BETWEEN
            TO_DATE(:tu_ngay,  'YYYYMMDD')
        AND TO_DATE(:den_ngay, 'YYYYMMDD')",,check chéo với TTHC,Done,Dữ liệu tĩnh,P
5,,Hồ sơ đăng ký chào bán/ Tỷ lệ xử lý hồ sơ,Tỷ lệ hồ sơ đã chấp thuận,Số lượng hồ sơ đã được chấp thuận/Tổng số lượng hồ sơ,Dashboard,Chỉ tiêu phái sinh,TB,ngày,TTHC,,x,,Done,,"DOCUMENT
CONTENTITEMINDEX",CONTENTITEMID,"WHERE CONTENTITEMINDEX.DISPLAYTEXT = 'Ban Quản lý chào bán chứng khoán'
      AND cte.ngay_gui_ho_so BETWEEN
            TO_DATE(:tu_ngay,  'YYYYMMDD')
        AND TO_DATE(:den_ngay, 'YYYYMMDD')",,check chéo với TTHC,Done,Dữ liệu tĩnh,P
5,,Hồ sơ đăng ký chào bán/ Tỷ lệ xử lý hồ sơ,Tỷ lệ hồ sơ bị từ chối,Số lượng hồ sơ bị từ chối/Tổng số lượng hồ sơ,Dashboard,Chỉ tiêu phái sinh,TB,ngày,TTHC,,x,,Done,,"DOCUMENT
CONTENTITEMINDEX",CONTENTITEMID,"WHERE CONTENTITEMINDEX.DISPLAYTEXT = 'Ban Quản lý chào bán chứng khoán'
      AND cte.ngay_gui_ho_so BETWEEN
            TO_DATE(:tu_ngay,  'YYYYMMDD')
        AND TO_DATE(:den_ngay, 'YYYYMMDD')",,check chéo với TTHC,Done,Dữ liệu tĩnh,P
6,,Hồ sơ đăng ký chào bán/Bảng chi tiết hồ sơ chào bán & phát hành,Tên Cá nhân/Tổ chức,Tên Cá nhân/Tổ chức,Dashboard,Chỉ tiêu cơ sở,Dễ,ngày,TTHC,x,x,,Done,,"DOCUMENT
CONTENTITEMINDEX",DISPLAYTEXT,"WHERE CONTENTITEMINDEX.DISPLAYTEXT = 'Ban Quản lý chào bán chứng khoán'
      AND cte.ngay_gui_ho_so BETWEEN
            TO_DATE(:tu_ngay,  'YYYYMMDD')
        AND TO_DATE(:den_ngay, 'YYYYMMDD')","WITH cte AS (
    SELECT
        JSON_VALUE(d.content, '$.HoSoTTHC.TrangThaiHoSo.ContentItemIds[0]')     AS ma_trang_thai_ho_so,
        JSON_VALUE(d.content, '$.HoSoTTHC.CoQuanXuLy.ContentItemIds[0]')        AS ma_co_quan_xu_ly,
        JSON_VALUE(d.content, '$.HoSoTTHC.LoaiHoSo.ContentItemIds[0]')          AS ma_hinh_thuc_chao_ban,
        JSON_VALUE(d.content, '$.HoSoTTHC.DoiTuongNopHoSo.ContentItemIds[0]')          AS Ma_nguoi_gui_ho_so,
        JSON_VALUE(d.content, '$.Eform.ContentItems.Eform10.Macophieu.Text')          AS Ma_cp,
        CASE 
            WHEN REGEXP_LIKE(JSON_VALUE(d.content, '$.HoSoTTHC.NgayGuiHoSo.Value'), '^[12][0-9]{3}-[0-1][0-9]-[0-3][0-9]')
            THEN
                CAST(
                    FROM_TZ(
                        TO_TIMESTAMP(
                            SUBSTR(JSON_VALUE(d.content, '$.HoSoTTHC.NgayGuiHoSo.Value'), 1, 19)
                            DEFAULT NULL ON CONVERSION ERROR, 
                            'YYYY-MM-DD""T""HH24:MI:SS'
                        ), 
                        CASE 
                            WHEN JSON_VALUE(d.content, '$.HoSoTTHC.NgayGuiHoSo.Value') LIKE '%Z' THEN 'UTC' 
                            ELSE 'Asia/Ho_Chi_Minh' 
                        END
                    ) AT TIME ZONE 'Asia/Ho_Chi_Minh' 
                AS TIMESTAMP)
            ELSE NULL
        END                                                                     AS ngay_gui_ho_so
    FROM TTHC_UAT.DOCUMENT d
    JOIN TTHC_UAT.CONTENTITEMINDEX c
      ON d.id = c.DOCUMENTID
     AND c.LATEST    = 1
     AND c.PUBLISHED = 1
     AND c.CONTENTTYPE = 'HoSoTTHC'
),
cte_filtered AS (
    SELECT
        cte.ma_trang_thai_ho_so,
        cte.ma_hinh_thuc_chao_ban,
        cte.Ma_nguoi_gui_ho_so,
        cte.ngay_gui_ho_so,
        cte.Ma_cp
    FROM cte
    JOIN TTHC_UAT.CONTENTITEMINDEX cq
      ON cq.CONTENTITEMID = cte.ma_co_quan_xu_ly
     AND cq.LATEST    = 1
     AND cq.PUBLISHED = 1
    WHERE cq.DISPLAYTEXT = 'Ban Quản lý chào bán chứng khoán'
      AND trunc(cte.ngay_gui_ho_so) BETWEEN
            TO_DATE(:tu_ngay,  'YYYYMMDD')
        AND TO_DATE(:den_ngay, 'YYYYMMDD')
),
chi_tiet AS (
    SELECT
        te.DISPLAYTEXT                                  AS Ten_to_chuc_ca_nhan,
        cf.Ma_cp                                                                                AS MA_CO_PHIEU,
        ht.DISPLAYTEXT                                  AS hinh_thuc_chao_ban,
        CASE
            WHEN ts.DISPLAYTEXT IN (
                'Mới tạo', 'Chờ VP tiếp nhận', 'Hồ sơ hợp lệ', 'Hồ Sơ Chưa Đầy Đủ'
            ) THEN 'Hồ sơ đăng ký'
            WHEN ts.DISPLAYTEXT IN (
                'Đã phê duyệt - Chuyển trả VP', 'CBNV Chờ Trả Kết Quả Chấp Thuận Về BPMC',
                'LĐCM Đã Ký Kết Quả Chấp Thuận', 'Đã Cấp Phép'
            ) THEN 'Hồ sơ đã được chấp thuận'
            WHEN ts.DISPLAYTEXT IN (
                'Gửi Thông Báo Từ Chối Giải Quyết', 'Gửi Thông Báo Dừng Xử Lý', 'Hủy Hồ Sơ',
                'Trả lại', 'Đã trả lại', 'Hồ Sơ Bị Từ Chối Giải Quyết', 'Yêu cầu rút hồ sơ',
                'Hồ sơ quá hạn bổ sung', 'VP Từ Chối Tiếp Nhận Hồ sơ'
            ) THEN 'Hồ sơ bị từ chối'
            WHEN ts.DISPLAYTEXT IN (
                'Chờ NV xử lý', 'Chờ NV xử lý hồ sơ', 'Chờ NV xử lý bổ sung', 'Chờ VP tiếp nhận bổ sung',
                'VP đã tiếp nhận, chờ trả KQ', 'Chờ LĐCM Phân Công', 'Yêu cầu bổ sung',
                'CBNV Đợi Trình Duyệt Yêu Cầu Bổ Sung', 'Chờ LĐCM Phê Duyệt Yêu Cầu Bổ Sung',
                'LĐCM Phê duyệt YCBS', 'Chờ LĐCM Ký QĐ Yêu Cầu Bổ Sung', 'LĐCM Đã Ký QĐ Yêu Cầu Bổ Sung',
                'Chờ LĐUB Phê Duyệt Yêu Cầu Bổ Sung', 'LĐUB Đồng Ý Phê Duyệt YCBS',
                'LĐCM Từ Chối Phê Duyệt Yêu Cầu Bổ Sung', 'CBNV Chờ Trả Yêu Cầu Bổ Sung Hồ Sơ Về BPMC',
                'BPMC Chờ Trả Yêu Cầu Hoàn Thiện Hồ Sơ Về CN/TC', 'Gửi Thông Báo Yêu Cầu Bổ Sung',
                'CBNV Đợi Trình Duyệt Yêu Cầu Từ Chối Giải Quyết', 'Chờ LĐCM Phê Duyệt y.c Từ Chối Giải Quyết',
                'Chờ LĐUB Phê Duyệt Yêu Cầu Từ Chối', 'CBNV Đợi Trình Duyệt Kết Quả',
                'Chờ LĐCM Phê Duyệt Kết Quả Xử Lý', 'Chờ LĐCM Ký Kết Quả Chấp Thuận',
                'Chờ LĐUB Phê Duyệt Kết Quả', 'LĐCM Từ Chối Phê Duyệt Kết Quả', 'LĐUB Từ chối duyệt kết quả',
                'CBNV Đợi Trình Duyệt Yêu Cầu Dừng Xử Lý', 'LĐCM T.Chối P.Duyệt YC Dừng Xử Lý',
                'LĐUB Từ Chối Thông Báo TTXM'
            ) THEN 'Hồ sơ đang xử lý'
            ELSE 'Chưa xác định'
        END AS nhom_trang_thai
    FROM cte_filtered cf
    JOIN TTHC_UAT.CONTENTITEMINDEX ts
      ON ts.CONTENTITEMID = cf.ma_trang_thai_ho_so
     AND ts.LATEST    = 1
     AND ts.PUBLISHED = 1
    JOIN TTHC_UAT.CONTENTITEMINDEX ht                    -- Hình thức chào bán (LoaiHoSo)
      ON ht.CONTENTITEMID = cf.ma_hinh_thuc_chao_ban
     AND ht.LATEST    = 1
     AND ht.PUBLISHED = 1
    JOIN TTHC_UAT.CONTENTITEMINDEX te
      ON te.CONTENTITEMID = cf.Ma_nguoi_gui_ho_so
     AND te.LATEST    = 1
     AND te.PUBLISHED = 1
)
SELECT
        Ten_to_chuc_ca_nhan,
        MA_CO_PHIEU,
    hinh_thuc_chao_ban,
    TO_CHAR(TO_DATE(:tu_ngay, 'YYYYMMDD'), 'DD/MM/YYYY') || '-' 
    || TO_CHAR(TO_DATE(:den_ngay, 'YYYYMMDD'), 'DD/MM/YYYY') as  ky_bao_cao,
    COUNT(CASE WHEN nhom_trang_thai = 'Hồ sơ đăng ký'            THEN 1 END) AS so_luong_ho_so_dang_ky,
    COUNT(CASE WHEN nhom_trang_thai = 'Hồ sơ đang xử lý'         THEN 1 END) AS so_luong_ho_so_dang_xu_ly,
    COUNT(CASE WHEN nhom_trang_thai = 'Hồ sơ đã được chấp thuận' THEN 1 END) AS so_luong_ho_so_da_cap_phep,
    COUNT(CASE WHEN nhom_trang_thai = 'Hồ sơ bị từ chối'         THEN 1 END) AS so_luong_ho_so_bi_tu_choi,
    COUNT(*)                                                                  AS tong_ho_so
FROM chi_tiet
GROUP BY hinh_thuc_chao_ban,Ten_to_chuc_ca_nhan,MA_CO_PHIEU;",,,,
6,,Hồ sơ đăng ký chào bán/Bảng chi tiết hồ sơ chào bán & phát hành,Mã Cổ Phiếu,Mã cổ phiếu,Dashboard,Chỉ tiêu cơ sở,Dễ,ngày,TTHC,x,x,,Done,,"DOCUMENT
CONTENTITEMINDEX",CONTENTITEMID,"WHERE CONTENTITEMINDEX.DISPLAYTEXT = 'Ban Quản lý chào bán chứng khoán'
      AND cte.ngay_gui_ho_so BETWEEN
            TO_DATE(:tu_ngay,  'YYYYMMDD')
        AND TO_DATE(:den_ngay, 'YYYYMMDD')",,,,,
6,,Hồ sơ đăng ký chào bán/Bảng chi tiết hồ sơ chào bán & phát hành,Hình thức chào bán,Hình thức chào bán/phát hành chứng khoán mà doanh nghiệp lựa chọn để huy động vốn từ thị trường.,Dashboard,Chỉ tiêu cơ sở,Dễ,ngày,TTHC,x,x,,Done,,"DOCUMENT
CONTENTITEMINDEX",DISPLAYTEXT,"WHERE CONTENTITEMINDEX.DISPLAYTEXT = 'Ban Quản lý chào bán chứng khoán'
      AND cte.ngay_gui_ho_so BETWEEN
            TO_DATE(:tu_ngay,  'YYYYMMDD')
        AND TO_DATE(:den_ngay, 'YYYYMMDD')",,check chéo với TTHC,Done,Dữ liệu tĩnh,P
6,,Hồ sơ đăng ký chào bán/Bảng chi tiết hồ sơ chào bán & phát hành,Năm,Thời gian hồ sơ đăng ký,Dashboard,Chỉ tiêu cơ sở,Dễ,ngày,TTHC,x,x,,Done,,"DOCUMENT
CONTENTITEMINDEX",CONTENT,"WHERE CONTENTITEMINDEX.DISPLAYTEXT = 'Ban Quản lý chào bán chứng khoán'
      AND cte.ngay_gui_ho_so BETWEEN
            TO_DATE(:tu_ngay,  'YYYYMMDD')
        AND TO_DATE(:den_ngay, 'YYYYMMDD')",,check chéo với TTHC,Done,Dữ liệu tĩnh,P
6,,Hồ sơ đăng ký chào bán/Bảng chi tiết hồ sơ chào bán & phát hành,Số lượng hồ sơ đăng ký,Số lượng hồ sơ đăng ký chào bán,Dashboard,Chỉ tiêu cơ sở,Dễ,ngày,TTHC,x,x,,Done,,"DOCUMENT
CONTENTITEMINDEX",CONTENTITEMID,"WHERE CONTENTITEMINDEX.DISPLAYTEXT = 'Ban Quản lý chào bán chứng khoán'
      AND cte.ngay_gui_ho_so BETWEEN
            TO_DATE(:tu_ngay,  'YYYYMMDD')
        AND TO_DATE(:den_ngay, 'YYYYMMDD')",,check chéo với TTHC,Done,Dữ liệu tĩnh,P
6,,Hồ sơ đăng ký chào bán/Bảng chi tiết hồ sơ chào bán & phát hành,Số lượng hồ sơ đang xử lý,Số lượng hồ sơ đăng ký chào bán đang xử lý,Dashboard,Chỉ tiêu cơ sở,Dễ,ngày,TTHC,x,x,,Done,,"DOCUMENT
CONTENTITEMINDEX",CONTENTITEMID,"WHERE CONTENTITEMINDEX.DISPLAYTEXT = 'Ban Quản lý chào bán chứng khoán'
      AND cte.ngay_gui_ho_so BETWEEN
            TO_DATE(:tu_ngay,  'YYYYMMDD')
        AND TO_DATE(:den_ngay, 'YYYYMMDD')",,check chéo với TTHC,Done,Dữ liệu tĩnh,P
6,,Hồ sơ đăng ký chào bán/Bảng chi tiết hồ sơ chào bán & phát hành,Số lượng hồ sơ đã cấp phép,Số lượng hồ sơ đăng ký chào bán đã được cấp phép,Dashboard,Chỉ tiêu cơ sở,Dễ,ngày,TTHC,x,x,,Done,,"DOCUMENT
CONTENTITEMINDEX",CONTENTITEMID,"WHERE CONTENTITEMINDEX.DISPLAYTEXT = 'Ban Quản lý chào bán chứng khoán'
      AND cte.ngay_gui_ho_so BETWEEN
            TO_DATE(:tu_ngay,  'YYYYMMDD')
        AND TO_DATE(:den_ngay, 'YYYYMMDD')",,check chéo với TTHC,Done,Dữ liệu tĩnh,P
6,,Hồ sơ đăng ký chào bán/Bảng chi tiết hồ sơ chào bán & phát hành,Số lượng hồ sơ bị từ chối,Số lượng hồ sơ đăng ký chào bán bị từ chối,Dashboard,Chỉ tiêu cơ sở,Dễ,ngày,TTHC,x,x,,Done,,"DOCUMENT
CONTENTITEMINDEX",CONTENTITEMID,"WHERE CONTENTITEMINDEX.DISPLAYTEXT = 'Ban Quản lý chào bán chứng khoán'
      AND cte.ngay_gui_ho_so BETWEEN
            TO_DATE(:tu_ngay,  'YYYYMMDD')
        AND TO_DATE(:den_ngay, 'YYYYMMDD')",,check chéo với TTHC,Done,Dữ liệu tĩnh,P
6,,Hồ sơ đăng ký chào bán/Bảng chi tiết hồ sơ chào bán & phát hành,Tổng hồ sơ,Tổng số lượng hồ sơ đăng ký chào bán,Dashboard,Chỉ tiêu phái sinh,TB,ngày,TTHC,,x,,Done,,"DOCUMENT
CONTENTITEMINDEX",CONTENTITEMID,"WHERE CONTENTITEMINDEX.DISPLAYTEXT = 'Ban Quản lý chào bán chứng khoán'
      AND cte.ngay_gui_ho_so BETWEEN
            TO_DATE(:tu_ngay,  'YYYYMMDD')
        AND TO_DATE(:den_ngay, 'YYYYMMDD')",,check chéo với TTHC,Done,Dữ liệu tĩnh,P
7,,Chào bán và phát hành/Thông tin cơ sở,Thời điểm báo cáo,Thời điểm báo cáo,Data Explorer,Chỉ tiêu cơ sở,Dễ,Ngày,IDS,x,x,,Done,,SECURITIES_OFFERING,result_report_date ,"NVL(certificate_date,official_letter_date) BETWEEN to_date(:pdate1,'yyyymmdd') AND to_date(:pdate2,'yyyymmdd')","--data explorer
WITH plan_agg AS (
    -- Tổng hợp phương án phát hành theo đợt
    SELECT 
        securities_offering_id,
        plan_single_obj,
        offering_method_cd AS offering_method_cd,
        sum(employee_qty) employee_qty,
        offering_price,
        swap_target,
        sum(total_registered_qty) AS total_registered_qty,
        SUM(total_expected_am)  AS total_expected_am
    FROM GMS_IDS_UAT.SECURITIES_OFFERING_PLAN
    WHERE NVL(delete_flg, 0) = 0
    GROUP BY securities_offering_id,offering_method_cd, plan_single_obj,offering_price,swap_target
),
result_agg AS (
    -- Tổng hợp kết quả phát hành theo đợt
    SELECT 
        securities_offering_id, 
        result_report_date,
        RESULT_SINGLE_OBJ,
        security_type_cd,
        offering_end_date,
        sum(employee_qty) employee_qty,
        sum(foreign_collected_am)  foreign_collected_am,
        actual_offering_price,
        offering_method_cd AS offering_method_cd,
        SUM(total_successful_qty) AS total_successful_qty,
        SUM(total_collected_am)    AS total_collected_am
    FROM GMS_IDS_UAT.SECURITIES_OFFERING_RESULT
    WHERE NVL(delete_flg, 0) = 0
    GROUP BY  securities_offering_id, offering_method_cd,RESULT_SINGLE_OBJ,actual_offering_price,security_type_cd,offering_end_date,result_report_date
)
SELECT
    r.RESULT_REPORT_DATE                                                AS thoi_diem_bao_cao,
    t.processor_user_name                                               AS chuyen_vien,          
    cp.COMPANY_NAME_VN                                                  AS ten_doanh_nghiep,
    cp.equity_ticker                                                    AS ma_chung_khoan,
    cp.equity_listing_exch                                              AS san,
    ck.LOOKUP_VALUE_VN                                                  AS loai_chung_khoan,     
    t.certificate_no                                                    AS so_giay_chung_nhan,
    t.official_letter_no                                                AS so_cong_van,
    t.certificate_date                                                  AS ngay_cap_giay_chung_nhan,
    t.official_letter_date                                              AS ngay_cong_van,
    r.offering_end_date                                                 AS ngay_ket_thuc_chao_ban,
    lv.LOOKUP_VALUE_VN                                                  AS hinh_thuc_phat_hanh,
    t.total_registered_qty                                             AS sl_cap_phep,
    p.offering_price                                                    AS gia_cap_phep,
    p.total_expected_am                                                AS gia_tri_cap_phep,
    p.employee_qty                                                      AS sl_nguoi_lao_dong,
    p.PLAN_SINGLE_OBJ                                                    AS doi_tuong_plan,                                                   
    t.offering_purpose                                                 AS muc_dich_su_dung_von,
    r.total_successful_qty                                              AS sl_thuc_te,
    r.actual_offering_price                                             AS gia_thuc_te,
    r.total_collected_am                                                AS gia_tri_thuc_te,
    r.employee_qty                                                      AS sl_nguoi_lao_dong,
    RESULT_SINGLE_OBJ                                                   AS doi_tuong_result,
    r.foreign_collected_am 	                                            AS Gia_tri_chao_ban_cho_NĐTNN
FROM GMS_IDS_UAT.SECURITIES_OFFERING t
LEFT JOIN GMS_IDS_UAT.COMPANY_PROFILES cp               ON cp.ID = t.company_profile_id
  LEFT JOIN plan_agg p                   ON p.securities_offering_id = t.ID
    LEFT JOIN result_agg r                 ON r.securities_offering_id = t.ID AND r.OFFERING_METHOD_CD = p.OFFERING_METHOD_CD 
 left JOIN GMS_IDS_UAT.LOOKUP_VALUES lv             ON p.offering_method_cd = lv.LOOKUP_CD 
                                      AND lv.LOOKUP_GROUP = 'SO_OFFERING_METHOD'
left join GMS_IDS_UAT.LOOKUP_VALUES ck on ck.lookup_cd = r.security_type_cd
WHERE NVL(t.delete_flg, 0) = 0 AND cp.delete_flg  = 0 AND t.APPROVAL_STATUS_CD = 'APPROVED'
  AND NVL(t.certificate_date,t.official_letter_date) BETWEEN to_date(:pdate1,'yyyymmdd') AND to_date(:pdate2,'yyyymmdd')
order by t.certificate_date asc;",,Done,Dữ liệu tĩnh,P
7,,Chào bán và phát hành/Thông tin cơ sở,Chuyên viên,Chuyên viên,Data Explorer,Chỉ tiêu cơ sở,Dễ,Mã chứng khoán,IDS,x,x,,Done,,SECURITIES_OFFERING,processor_user_name,"NVL(certificate_date,official_letter_date) BETWEEN to_date(:pdate1,'yyyymmdd') AND to_date(:pdate2,'yyyymmdd')",,,Done,Dữ liệu tĩnh,P
7,,Chào bán và phát hành/Thông tin cơ sở,Tên công ty,Tên công ty,Data Explorer,Chỉ tiêu cơ sở,Dễ,Mã chứng khoán,IDS,x,x,,Done,,COMPANY_PROFILES,company_name_vn,"NVL(certificate_date,official_letter_date) BETWEEN to_date(:pdate1,'yyyymmdd') AND to_date(:pdate2,'yyyymmdd')",,,Done,Dữ liệu tĩnh,P
7,,Chào bán và phát hành/Thông tin cơ sở,Mã chứng khoán,Mã chứng khoán,Data Explorer,Chỉ tiêu cơ sở,Dễ,Mã chứng khoán,IDS,x,x,,Done,,COMPANY_PROFILES,equity_ticker,"NVL(certificate_date,official_letter_date) BETWEEN to_date(:pdate1,'yyyymmdd') AND to_date(:pdate2,'yyyymmdd')",,,Done,Dữ liệu tĩnh,P
7,,Chào bán và phát hành/Thông tin cơ sở,Sàn,Sàn,Data Explorer,Chỉ tiêu cơ sở,Dễ,Mã chứng khoán,IDS,x,x,,Done,,COMPANY_PROFILES,equity_listing_exch,"NVL(certificate_date,official_letter_date) BETWEEN to_date(:pdate1,'yyyymmdd') AND to_date(:pdate2,'yyyymmdd')",,,Done,Dữ liệu tĩnh,P
7,,Chào bán và phát hành/Thông tin cơ sở,Loại chứng khoán,Loại chứng khoán,Data Explorer,Chỉ tiêu cơ sở,Dễ,Mã chứng khoán,IDS,x,x,,Done,,"SECURITIES_OFFERING_RESULT
LOOKUP_VALUES","SECURITIES_OFFERING_RESULT.security_type_cd
LOOKUP_VALUES.LOOKUP_VALUE_VN","NVL(certificate_date,official_letter_date) BETWEEN to_date(:pdate1,'yyyymmdd') AND to_date(:pdate2,'yyyymmdd')",,,Done,Dữ liệu tĩnh,P
