18,,"Top thủng đáy theo dạng bảng số liệu theo sàn (HOSE/HNX/UPCOM), Bộ chỉ số tài chính, Bộ chỉ số ngành theo  biểu đồ kĩ thuật",Mã ck ,Mã chứng khoán,Dashboard,Chiều,Trùng,Mã CK,MDDS,,X,X,Done,,JAD_STOCKINFOR,symbol,"FloorCode IN ('10','02','04', ' 03') AND StockType NOT IN (
      'B', '1',   -- Trái phiếu HOSE
1
  )","SELECT DISTINCT
    s.symbol            AS ma_ck
FROM JAD_STOCKINFOR s
WHERE s.FloorCode IN ('10','02','04', ' 03')   -- HOSE, HNX, UPCOM
   AND StockType NOT IN (
1
                )
  AND s.tradingdate = :ngay_gd;",,,,,,Done,Dữ liệu tĩnh,
18,,"Top thủng đáy theo dạng bảng số liệu theo sàn (HOSE/HNX/UPCOM), Bộ chỉ số tài chính, Bộ chỉ số ngành theo  biểu đồ kĩ thuật",Sàn ,,Dashboard,Chiều,Trùng,Mã CK,MDDS,,X,X,Done,Thông tin thị trường,JAD_STOCKINFOR,floorcode," '10'=HOSE, '02'=HNX, '04'=UPCOM","SELECT DISTINCT    i.FloorCode,    CASE i.FloorCode        WHEN '10' THEN 'HOSE'        WHEN '02' THEN 'HNX'        WHEN '04' THEN 'UPCOM'    END                 AS ten_sanFROM JAD_MARKETINFORiWHERE i.TradingDate = :ngay_gd;","IDXInfor.FloorCode: 10=HOSE, 02=HNX, 04=UPCOM; JAD_MARKETINFOR.marketId tương đương","WITH MDDS_LICH_SU AS (
    SELECT
        closePrice AS diem_dong_cua,
        change,
        symbol,
        floorCode,
        TO_DATE(tradingdate, 'DD/MM/YYYY') AS ngay_gd
    FROM JAD_STOCKINFOR
),
DAY_CU AS (
    -- Đáy cũ = giá đóng cửa THẤP NHẤT trong N tháng trước đó, KHÔNG tính ngày hiện tại
    SELECT
        symbol,
        ngay_gd,
        diem_dong_cua,
        MIN(diem_dong_cua) OVER (
            PARTITION BY symbol
            ORDER BY ngay_gd
            RANGE BETWEEN INTERVAL :so_thang MONTH PRECEDING AND INTERVAL 1 DAY PRECEDING
        ) AS day_cu
    FROM MDDS_LICH_SU
),
GIA_HIEN_TAI AS (
    SELECT
        d.symbol,
        d.diem_dong_cua,
        d.day_cu,
        m.change,
        m.floorCode
    FROM DAY_CU d
    JOIN MDDS_LICH_SU m ON d.symbol = m.symbol AND d.ngay_gd = m.ngay_gd
    WHERE date_format(d.ngay_gd, 'yyyyMMdd') = :den_ngay
),
KHGD AS (
    SELECT symbol, SUM(kl) AS tong_kl FROM (
        SELECT
            t.SYMBOL AS symbol,
            t.EXECUTION_VOLUME AS kl
        FROM krx.trade_book_hose t
        WHERE t.MARKET_ID = 'STK'
          AND date_format(to_date(t.TRADE_DATE, 'd/M/yyyy'), 'yyyyMMdd') = :den_ngay
        UNION ALL
        SELECT
            t.ISSUE_CODE AS symbol,
            t.TRADE_QUANTITY AS kl
        FROM krx.trade_book_hnx t
        WHERE t.MARKET_ID IN ('STX','UPX')
          AND t.TRADE_DATE = :den_ngay
    ) x
    GROUP BY symbol
),
-- Xếp hạng top N mã THỦNG ĐÁY tại đến_ngày, sắp theo KLGD giảm dần
Top_Thung_Day AS (
    SELECT
        g.symbol,
        g.diem_dong_cua,
        g.day_cu,
        g.change,
        g.floorCode,
        ROUND((g.diem_dong_cua - g.day_cu) / NULLIF(g.day_cu, 0) * 100, 2) AS pct_thung_day,
        k.tong_kl
    FROM GIA_HIEN_TAI g
    LEFT JOIN KHGD k ON k.symbol = g.symbol
    WHERE g.diem_dong_cua < g.day_cu
    ORDER BY k.tong_kl DESC
    LIMIT :top_n
),
Khoi_luong_giao_dich AS (
    -- Khối lượng RIÊNG TỪNG PHIÊN, để hiển thị cột dưới mỗi cây nến
    SELECT symbol, Trade_date AS ngay_gd, SUM(kl) AS kl_KL
    FROM (
        SELECT t.Symbol AS symbol, t.Trade_date, t.Execution_Volume AS kl
        FROM TRADE_BOOK_HOSE t
        WHERE t.Trade_date BETWEEN :tu_ngay AND :den_ngay 
          AND t.Market_ID = 'STK'
        UNION ALL
        SELECT t.`Issue Code` AS symbol, t.Trade_date, t.Trade_quantity AS kl
        FROM TRADE_BOOK_HNX t
        WHERE t.Trade_date BETWEEN :tu_ngay AND :den_ngay 
          AND t.Market_ID IN ('STX','UPX')
    ) x
    GROUP BY symbol, Trade_date
),
MDDS AS (
    -- OHLC từng phiên trong khoảng tu_ngay -> den_ngay, chỉ lấy các mã nằm trong Top_Thung_Day
    SELECT 
        s.floorCode                                          AS san,
        s.symbol                                              AS ma_chung_khoan,
        s.StockType,
        TO_DATE(s.tradingdate, 'DD/MM/YYYY')                  AS ngay_gd,
        s.open                                                AS Gia_mo_cua,
        s.high                                                AS Gia_cao_nhat,
        s.low                                                 AS Gia_thap_nhat,
        s.closePrice                                          AS Gia_dong_cua,
        s.reference                                           AS Gia_tham_chieu
    FROM JAD_STOCKINFOR s
    JOIN JAD_CSIDXINFOR idx ON idx.Symbol = s.symbol
    JOIN Top_Thung_Day td    ON td.symbol = s.symbol
    WHERE TO_DATE(s.tradingdate, 'DD/MM/YYYY') BETWEEN TO_DATE(:tu_ngay, 'YYYYMMDD') 
                                                    AND TO_DATE(:den_ngay, 'YYYYMMDD')
      AND s.FloorCode  IN ('10', '02', '04', '03')
      AND s.StockType NOT IN ('1')
),
NGANH AS (
    SELECT c.industry_cd, c.industry_name, cp.equity_ticker 
    FROM IDS.categories c
    JOIN IDS.COMPANY_PROFILES cp ON cp.CATEGORY_L1_ID = c.id 
    WHERE c.active_flg = 1
),
Chi_so_thi_truong AS (
    SELECT idx.Symbol AS symbol, idx.INDEXCODE AS bo_chi_so_thi_truong
    FROM JAD_CSIDXINFOR idx
    WHERE idx.INDEXCODE IN ('HOSE','HNX','UPCOM')
),
Chi_so_nganh AS (
    SELECT idx.Symbol AS symbol, idx.INDEXCODE AS bo_chi_so_nganh
    FROM JAD_CSIDXINFOR idx
    WHERE idx.INDEXCODE NOT IN ('HOSE','HNX','UPCOM')
),
Ky_bao_cao AS (
    SELECT DISTINCT
        m.ngay_gd,
        CASE WHEN CEIL(MONTH(m.ngay_gd) / 3.0) = 1 THEN YEAR(m.ngay_gd) - 1 ELSE YEAR(m.ngay_gd) END AS report_year,
        CASE WHEN CEIL(MONTH(m.ngay_gd) / 3.0) = 1 THEN 4 ELSE CEIL(MONTH(m.ngay_gd) / 3.0) - 1 END AS report_quarter
    FROM MDDS m
),
LNST AS (
    SELECT SUM(d.data_value) AS lnst, equity_ticker, d.report_year, d.report_quarter
    FROM IDS.data d
    JOIN IDS.report_catalog rc     ON d.report_catalog_id = rc.id
    JOIN IDS.rrow rr                ON rr.row_cd = d.row_cd AND rr.report_catalog_id = d.report_catalog_id
    JOIN IDS.rcol rc2               ON rc2.col_cd = d.col_cd AND rc2.report_catalog_id = d.report_catalog_id
    JOIN IDS.company_profiles cp    ON cp.id = d.COMPANY_PROFILE_ID 
    JOIN Top_Thung_Day td            ON td.symbol = equity_ticker
    WHERE rc2.col_desc = '1' AND rc.report_cd LIKE 'BCKQKD%'
      AND ((rc.enterprise_type_cd = 'dn' AND rr.row_desc IN ('60'))
       OR  (rc.enterprise_type_cd = 'bh' AND rr.row_desc IN ('60'))
       OR  (rc.enterprise_type_cd = 'td' AND rr.row_desc IN ('21')))
    GROUP BY equity_ticker, d.report_year, d.report_quarter
),
Doanh_thu AS (
    SELECT SUM(d.data_value) AS doanh_thu, cp.equity_ticker AS MCK, d.report_year, d.report_quarter
    FROM IDS.data d
    JOIN IDS.company_profiles cp ON d.company_profile_id = cp.id
    JOIN IDS.report_catalog rc   ON d.report_catalog_id = rc.id
    JOIN IDS.rrow rr             ON rr.row_cd = d.row_cd AND rr.report_catalog_id = d.report_catalog_id
    JOIN IDS.rcol rc2            ON rc2.col_cd = d.col_cd AND rc2.report_catalog_id = d.report_catalog_id
    JOIN Top_Thung_Day td        ON td.symbol = cp.equity_ticker
    WHERE rc2.col_desc = '1' AND rc.report_cd LIKE 'BCKQKD%'
      AND ((rc.enterprise_type_cd = 'dn' AND rr.row_desc IN ('10'))
       OR  (rc.enterprise_type_cd = 'bh' AND rr.row_desc IN ('10'))
       OR  (rc.enterprise_type_cd = 'td' AND rr.row_desc IN ('03')))
    GROUP BY cp.equity_ticker, d.report_year, d.report_quarter
)
SELECT 
    a.ma_chung_khoan,
    n.industry_name          AS nganh,
    CASE 
        WHEN a.san = '10' THEN 'HOSE'
        WHEN a.san = '02' THEN 'HNX'
        WHEN a.san = '04' THEN 'UPCOM'
        ELSE a.san
    END                       AS San,
    ctt.bo_chi_so_thi_truong AS Bo_chi_so_thi_truong,
    cn.bo_chi_so_nganh       AS Bo_chi_so_nganh,
    td.pct_thung_day          AS Phan_tram_thung_day,   -- % thủng đáy (tại đến_ngày, dùng để xếp hạng)
    td.day_cu                 AS Day_cu,
    a.ngay_gd,
    a.Gia_mo_cua,
    a.Gia_cao_nhat,
    a.Gia_thap_nhat,
    a.Gia_dong_cua,
    a.Gia_tham_chieu,
    k.kl_KL                   AS khoi_luong,
    kb.report_year,
    kb.report_quarter,
    dt.doanh_thu,
    ln.lnst
FROM MDDS a
JOIN Top_Thung_Day td             ON td.symbol = a.ma_chung_khoan
JOIN NGANH n                     ON n.equity_ticker = a.ma_chung_khoan
LEFT JOIN Khoi_luong_giao_dich k ON k.symbol = a.ma_chung_khoan AND k.ngay_gd = a.ngay_gd
JOIN Ky_bao_cao kb               ON kb.ngay_gd = a.ngay_gd
LEFT JOIN Doanh_thu dt           ON dt.MCK = a.ma_chung_khoan AND dt.report_year = kb.report_year AND dt.report_quarter = kb.report_quarter
LEFT JOIN LNST ln                ON ln.equity_ticker = a.ma_chung_khoan AND ln.report_year = kb.report_year AND ln.report_quarter = kb.report_quarter
LEFT JOIN Chi_so_thi_truong ctt  ON ctt.symbol = a.ma_chung_khoan
LEFT JOIN Chi_so_nganh cn        ON cn.symbol = a.ma_chung_khoan
ORDER BY td.tong_kl DESC, a.ngay_gd;",,,,Done,Dữ liệu tĩnh,
18,,"Top thủng đáy theo dạng bảng số liệu theo sàn (HOSE/HNX/UPCOM), Bộ chỉ số tài chính, Bộ chỉ số ngành theo  biểu đồ kĩ thuật",Bộ chỉ số thị trường/ bộ chỉ số ngành,,Dashboard,Chiều,Trùng,Mã CK,MDDS,,,,Done,Thông tin thị trường,JAD_MARKETINFOR,indexName,"MARKETCODE IN ('HOSE','UPCOM','HNX')
chỉ số ngành: 
MARKETCODE NOT IN ('HOSE','UPCOM','HNX')",,,,,,,Done,Dữ liệu tĩnh,
18,,"Top thủng đáy theo dạng bảng số liệu theo sàn (HOSE/HNX/UPCOM), Bộ chỉ số tài chính, Bộ chỉ số ngành theo  biểu đồ kĩ thuật",ngành ,,Dashboard,Chiều,Trùng,Mã CK,IDS,,X,X,Done,,IDS.categories (c),"c.industry_cd, c.industry_name AS ten_nganh",c.active_flg = 1,"SELECT c.industry_cd, c.industry_name
 FROM IDS.categories c
 WHERE c.active_flg = 1
 ORDER BY c.industry_cd"," -- Lưu ý: Cần xác nhận tên cột industry_cd, industry_name trong bảng IDS.categories
 -- (sheet câu hỏi phân hệ ghi nhận bảng này có 10 ngành IDS, không phải 21 ngành KT)",,,,,Done,Dữ liệu tĩnh,
18,,"Top thủng đáy theo dạng bảng số liệu theo sàn (HOSE/HNX/UPCOM), Bộ chỉ số tài chính, Bộ chỉ số ngành theo  biểu đồ kĩ thuật",Ngày,,Dashboard,Chiều,Trùng,Mã CK,,,X,,Done,,,,,,,,,,,Done,Dữ liệu tĩnh,
18,,"Top thủng đáy theo dạng bảng số liệu theo sàn (HOSE/HNX/UPCOM), Bộ chỉ số tài chính, Bộ chỉ số ngành theo  biểu đồ kĩ thuật",Giá mở cửa,Giá giao dịch đầu tiên trong phiên,Dashboard,Chỉ tiêu cơ sở,Trùng,Mã CK,MDDS,,X,X,Done,,JAD_STOCKINFOR,open,,,1:1,,,,,Done,Dữ liệu tĩnh,
18,,"Top thủng đáy theo dạng bảng số liệu theo sàn (HOSE/HNX/UPCOM), Bộ chỉ số tài chính, Bộ chỉ số ngành theo  biểu đồ kĩ thuật",Giá cao nhất,Giá giao dịch cao nhất trong phiên,Dashboard,Chỉ tiêu cơ sở,Trùng,Mã CK,MDDS,,X,X,Done,,JAD_STOCKINFOR,high,,,1:1,,,,,Done,Dữ liệu tĩnh,
18,,"Top thủng đáy theo dạng bảng số liệu theo sàn (HOSE/HNX/UPCOM), Bộ chỉ số tài chính, Bộ chỉ số ngành theo  biểu đồ kĩ thuật",Giá thấp nhất,Giá giao dịch thấp nhất trong phiên,Dashboard,Chỉ tiêu cơ sở,Trùng,Mã CK,MDDS,,X,X,Done,,JAD_STOCKINFOR,low,,,1:1,,,,,Done,Dữ liệu tĩnh,
18,,"Top thủng đáy theo dạng bảng số liệu theo sàn (HOSE/HNX/UPCOM), Bộ chỉ số tài chính, Bộ chỉ số ngành theo  biểu đồ kĩ thuật",Giá đóng cửa,Giá giao dịch cuối cùng trong phiên,Dashboard,Chỉ tiêu cơ sở,Trùng,Mã CK,MDDS,,X,X,Done,,JAD_STOCKINFOR,closePrice,,,"Giá đóng cửa, giá gần nhất (có thể bao gồm cả giá dự khớp trong các phiên khớp lệnh định kỳ)",,,,,Done,Dữ liệu tĩnh,
18,,"Top thủng đáy theo dạng bảng số liệu theo sàn (HOSE/HNX/UPCOM), Bộ chỉ số tài chính, Bộ chỉ số ngành theo  biểu đồ kĩ thuật",% thay đổi,Tỷ lệ thay đổi giá so với giá tham chiếu,Dashboard,Chỉ tiêu phái sinh,Trùng,Mã CK,MDDS,,X,X,Done,,JAD_STOCKINFOR,(change / giá_tham_chiếu) × 100,,,,,,,,Done,Dữ liệu tĩnh,
18,,"Top thủng đáy theo dạng bảng số liệu theo sàn (HOSE/HNX/UPCOM), Bộ chỉ số tài chính, Bộ chỉ số ngành theo  biểu đồ kĩ thuật",Khối lượng giao dịch,Tổng khối lượng cổ phiếu được giao dịch,Dashboard,Chỉ tiêu phái sinh,Trùng,Mã CK,CSDLTT,,X,X,Done,,TRADE_BOOK_HOSE/ TRADE_BOOK_HNX,"(TRADE_BOOK_HOSE):
Execution - Volume: Khối lượng khớp lệnh
Trade_HNX:
Trade quantity: Khối lượng giao dịch",,"-- HOSE
SELECT
    SUM(t.[Execution - Volume])     AS tong_kl_khop
FROM TRADE_BOOK_HOSE t
WHERE t.[Trade Date] = :ngay_gd
and Market ID in (UPX,STX,STO)
UNION ALL
-- HNX / UPCOM
SELECT
    SUM(t.[Trade quantity])         AS tong_kl_khop
FROM Trade_HNX t
WHERE t.[Trade date] = :ngay_gd
and Market ID in (UPX,STX,STO)
","(TRADE_BOOK_HOSE):
Execution - Volume: Khối lượng khớp lệnh
Trade_HNX:
Trade quantity: Khối lượng giao dịch",,,,,Done,Dữ liệu tĩnh,
18,,"Top thủng đáy theo dạng bảng số liệu theo sàn (HOSE/HNX/UPCOM), Bộ chỉ số tài chính, Bộ chỉ số ngành theo  biểu đồ kĩ thuật",Doanh thu,Doanh thu doanh nghiệp công bố,Dashboard,Chỉ tiêu cơ sở,Trùng,Mã CK,IDS,,X,X,Done,lấy từ báo cáo tài chính IDS,"IDS.data (d), IDS.report_catalog (rc), IDS.company_data (cd)",SUM(d.data_value) AS doanh thu,,"Company_data_chuan AS (
    SELECT
        company_profile_id,
        report_year,
        report_quarter,
        company_data_id,
        form_cd,
        statement_cd,
        submission_date
    FROM (
        SELECT
            cd.company_profile_id,
            cd.report_year,
            cd.report_quarter,
            cd.id AS company_data_id,
            f.form_cd,
            SUBSTR(f.form_cd, 1, 2) AS statement_cd,
            cd.submission_date,
            ROW_NUMBER() OVER (
                PARTITION BY
                    cd.company_profile_id,
                    cd.report_year,
                    cd.report_quarter
                ORDER BY
                    CASE
                        WHEN f.form_cd LIKE 'HN%' THEN 1
                        WHEN f.form_cd LIKE 'TH%' THEN 2
                        WHEN f.form_cd LIKE 'ME%' THEN 3
                        WHEN f.form_cd LIKE 'RI%' THEN 4
                    END,
                    cd.submission_date DESC
            ) AS rn
        FROM gms_ids_uat.company_data cd
        JOIN gms_ids_uat.forms f
            ON f.id = cd.form_id
           AND f.news_type_cd = 'DINH_KY'
        CROSS JOIN Tham_so ts
        WHERE cd.news_status_cd = 'APPROVED'
          AND f.form_cd LIKE '%QUAR'
          AND SUBSTR(f.form_cd, 1, 2) IN ('HN', 'TH', 'ME', 'RI')
          AND cd.submission_date <= ts.den_ngay
          AND EXISTS (
              SELECT 1
              FROM gms_ids_uat.violation_report vr
              JOIN gms_ids_uat.forms vf
                  ON vf.id = vr.form_id
                 AND vf.news_type_cd = 'DINH_KY'
              WHERE vr.company_profile_id = cd.company_profile_id
                AND vr.period_year = cd.report_year
                AND vr.period_quarter = cd.report_quarter
                AND vr.base_date <= ts.den_ngay
          )
    )
    WHERE rn = 1
),
/* Doanh thu theo từng kỳ BCTC */
Doanh_thu AS (
    SELECT
        company_profile_id,
        equity_ticker,
        report_year,
        report_quarter,
        doanh_thu,
        submission_date
    FROM (
        SELECT
            cdc.company_profile_id,
            cp.equity_ticker,
            cdc.report_year,
            cdc.report_quarter,
            d.data_value AS doanh_thu,
            cdc.submission_date,
            ROW_NUMBER() OVER (
                PARTITION BY
                    d.company_profile_id,
                    d.report_year,
                    d.report_quarter
                ORDER BY
                    d.updated_date DESC NULLS LAST,
                    d.created_date DESC
            ) AS rn
        FROM Company_data_chuan cdc
        JOIN gms_ids_uat.company_profiles cp
            ON cp.id = cdc.company_profile_id
        JOIN gms_ids_uat.data d
            ON d.company_profile_id = cdc.company_profile_id
           AND d.report_year = cdc.report_year
           AND d.report_quarter = cdc.report_quarter
        JOIN gms_ids_uat.report_catalog rc
            ON rc.id = d.report_catalog_id
           AND rc.financial_statement_cd = cdc.statement_cd
        JOIN gms_ids_uat.rrow rr
            ON rr.row_cd = d.row_cd
           AND rr.report_catalog_id = d.report_catalog_id
        JOIN gms_ids_uat.rcol rcol
            ON rcol.col_cd = d.col_cd
           AND rcol.report_catalog_id = d.report_catalog_id
        WHERE rcol.col_desc = '1'
          AND rc.report_cd LIKE 'BCKQKD%'
          AND d.data_value IS NOT NULL
          AND (
              (UPPER(rc.enterprise_type_cd) IN ('DN', 'BH')
               AND rr.row_desc = '10')
              OR (UPPER(rc.enterprise_type_cd) = 'TD'
                  AND rr.row_desc = '03')
          )
    )
    WHERE rn = 1
)",SELECT SUM(d.data_value) AS doanh_thu FROM IDS.data d JOIN IDS.report_catalog rc ON d.report_catalog_id=rc.id JOIN IDS.rrow rr ON rr.row_cd = d.row_cd AND rr.report_catalog_id = d.report_catalog_id JOIN IDS.rcol rc2 ON rc2.col_cd = d.col_cd AND rc2.report_catalog_id = d.report_catalog_id JOIN IDS.company_data cd ON d.company_data_id=cd.id WHERE rc2.col_desc = '1'  AND rc.report_cd LIKE 'BCKQKD%'  AND cd.report_year=:year AND cd.report_quarter=:quarter  AND ((rc.enterprise_type_cd='dn' AND rr.row_desc IN ('10'))  OR (rc.enterprise_type_cd='bh' AND rr.row_desc IN ('10'))  OR (rc.enterprise_type_cd='td' AND rr.row_desc IN ('03'))),,,,,Done,Dữ liệu tĩnh,
18,,"Top thủng đáy theo dạng bảng số liệu theo sàn (HOSE/HNX/UPCOM), Bộ chỉ số tài chính, Bộ chỉ số ngành theo  biểu đồ kĩ thuật",Lợi nhuận sau thuế,Lợi nhuận doanh nghiệp công bố,Dashboard,Chỉ tiêu cơ sở,Trùng,Mã CK,IDS,,X,X,Done,lấy từ báo cáo tài chính IDS,"IDS.data (d), IDS.report_catalog (rc), IDS.company_data (cd)",SUM(d.data_value) AS lnst,,"WITH
/* BƯỚC 1:
   Xác định đúng 1 company_data cho mỗi NNT + kỳ:
   - Kỳ phải tồn tại trong violation_report với base_date <= :den_ngay
   - company_data phải APPROVED
   - Chỉ lấy HN/TH/ME/RI
   - Ưu tiên loại báo cáo: HN -> TH -> ME -> RI
   - Trong cùng loại báo cáo: lấy submission_date mới nhất
*/
Company_data_chuan AS (
    SELECT
        company_profile_id,
        report_year,
        report_quarter,
        company_data_id,
        form_cd,
        submission_date
        ,SUBSTR(form_cd,1,2) STATEMENT_CD
    FROM (
        SELECT
            cd.company_profile_id,
            cd.report_year,
            cd.report_quarter,
            cd.id AS company_data_id,
            f.form_cd,
            cd.submission_date,
            ROW_NUMBER() OVER (PARTITION BY cd.company_profile_id, cd.report_year, cd.report_quarter
                ORDER BY CASE         WHEN f.form_cd LIKE 'HN%' THEN 1
                                                                WHEN f.form_cd LIKE 'TH%' THEN 2
                                                                WHEN f.form_cd LIKE 'ME%' THEN 3
                                                                WHEN f.form_cd LIKE 'RI%' THEN 4
                                                        END, cd.submission_date DESC) AS rn
        FROM gms_ids_uat.company_data cd
        JOIN gms_ids_uat.forms f ON f.id = cd.form_id AND f.news_type_cd = 'DINH_KY'
        WHERE cd.news_status_cd = 'APPROVED'
          AND f.form_cd LIKE '%QUAR'
          AND EXISTS ( SELECT 1 FROM gms_ids_uat.violation_report vr
                          JOIN gms_ids_uat.forms vf ON vf.id = vr.form_id AND vf.news_type_cd = 'DINH_KY'
              WHERE vr.company_profile_id = cd.company_profile_id
                AND vr.period_year = cd.report_year
                AND vr.period_quarter = cd.report_quarter
                AND vr.base_date <= TO_DATE(:den_ngay, 'YYYYMMDD')

          )
                                  AND SUBSTR(f.form_cd, 1, 2) IN ('HN', 'TH', 'ME', 'RI')
                                AND cd.submission_date <= TO_DATE(:den_ngay, 'YYYYMMDD')
    
    )
    WHERE rn = 1
),
--SELECT * FROM Company_data_chuan 
--WHERE 1=1 
--AND company_profile_id = '1591';
/* =========================================================
   BƯỚC 2:
   - Từ các kỳ hợp lệ ở trên, lấy LNST trong DATA
   - DATA join bằng: company_profile_id + report_year + report_quarter
   - Chỉ các kỳ thực sự có LNST mới tồn tại ở đây
   - Xếp thứ tự và lấy 4 kỳ LNST gần nhất
   ========================================================= */
LNST_4_ky AS (
    SELECT
        company_profile_id,
        equity_ticker,
        report_year,
        report_quarter,
        lnst
    FROM (
        SELECT x.*, ROW_NUMBER() OVER ( PARTITION BY x.company_profile_id ORDER BY x.report_year DESC, x.report_quarter DESC ) AS rn     
        FROM (
            SELECT
                cdc.company_profile_id,
                cp.equity_ticker,
                cdc.report_year,
                cdc.report_quarter,
                d.data_value AS lnst
                ,ROW_NUMBER() OVER (
                PARTITION BY d.company_profile_id, d.report_year, d.report_quarter
                ORDER BY d.UPDATED_DATE DESC NULLS LAST, d.CREATED_DATE DESC
            ) AS rn1
            FROM Company_data_chuan cdc
            JOIN gms_ids_uat.company_profiles cp ON cp.id = cdc.company_profile_id
            JOIN gms_ids_uat.data d ON d.company_profile_id = cdc.company_profile_id
               AND d.report_year = cdc.report_year
               AND d.report_quarter = cdc.report_quarter
            JOIN gms_ids_uat.report_catalog rc ON rc.id = d.report_catalog_id
               AND cdc.STATEMENT_CD = FINANCIAL_STATEMENT_CD
                        JOIN gms_ids_uat.rrow rr ON rr.row_cd = d.row_cd AND rr.report_catalog_id = d.report_catalog_id
            JOIN gms_ids_uat.rcol rc2 ON rc2.col_cd = d.col_cd AND rc2.report_catalog_id = d.report_catalog_id
            WHERE rc2.col_desc = '1'
              AND rc.report_cd LIKE 'BCKQKD%'
              AND (
                     ( UPPER(rc.enterprise_type_cd) = 'DN' AND rr.row_desc = '60' )
                  OR ( UPPER(rc.enterprise_type_cd) = 'BH' AND rr.row_desc = '60' )
                  OR ( UPPER(rc.enterprise_type_cd) = 'TD' AND rr.row_desc = '21' )
              )
              /* kỳ phải thực sự có giá trị LNST */
              AND d.data_value IS NOT NULL
--              AND cp.equity_ticker = 'HVN'
        ) x
        WHERE x.rn1 = 1
    )
    WHERE rn <= 4
)
/* =========================================================
   BƯỚC 3:
   Chỉ tính TTM khi đủ 4 kỳ có LNST
   ========================================================= */
    SELECT
        company_profile_id,
        equity_ticker,
        CASE WHEN COUNT(*) = 4 THEN SUM(lnst) END AS lnst_ttm
    FROM LNST_4_ky
    WHERE 1=1
    AND equity_ticker = 'HVN'
    GROUP BY company_profile_id, equity_ticker",,,,,,Chưa có sql,Dữ liệu tĩnh,
19,,"Top tăng giá theo dạng bảng số liệu theo sàn (HOUSE/HNX/UPCOM), Bộ chỉ số tài chính, Bộ chỉ số ngành",Mã,Lấy theo danh mục mã chứng khoán,Dashboard,Chiều,Trùng,Mã CK,MDDS,,X,,Done,,JAD_STOCKINFOR,symbol,"FloorCode IN ('10','02','04', ' 03') AND StockType NOT IN (
      'B', '1',   -- Trái phiếu HOSE
      'BO',       -- Trái phiếu HNX
      'D'         -- Trái phiếu chuyển đổi HOSE
  )","SELECT DISTINCT
    s.symbol            AS ma_ck,
FROM JAD_STOCKINFOR s
WHERE s.FloorCode IN ('10','02','04', ' 03')   -- HOSE, HNX, UPCOM
   AND StockType NOT IN (
      'B', '1',   -- Trái phiếu HOSE
      'BO',       -- Trái phiếu HNX
      'D'         -- Trái phiếu chuyển đổi HOSE
                )
  AND s.tradingdate = :ngay_gd;",,,,,,Done,Dữ liệu tĩnh,
