"datamart_entity","datamart_table","datamart_attribute","datamart_column","nullable","data_domain","data_type","key","description","etl_logic","etl_logic_type","source_entity","atomic_table","source_attribute","atomic_column"
"Securities Offering 360 Profile","scr_ofrg_360_prfl","Planned Offering Amount","pln_ofrg_amt","true","Currency Amount","decimal(23,2)","","Pivot giá trị dự kiến (qty × price) theo loại hình","(pblc_co_scr_ofrg.pln_exst_shrhlr_ofrg_qty * pblc_co_scr_ofrg.pln_exst_shrhlr_ofrg_prc) + (pblc_co_scr_ofrg.pln_auctn_ofrg_qty * pblc_co_scr_ofrg.pln_auctn_ofrg_prc) + (pblc_co_scr_ofrg.pln_pblc_othr_ofrg_qty * pblc_co_scr_ofrg.pln_pblc_othr_ofrg_prc) + (pblc_co_scr_ofrg.pln_pblc_co_ofrg_qty * pblc_co_scr_ofrg.pln_pblc_co_ofrg_prc) -- PUBLIC
UNION ALL pblc_co_scr_ofrg.pln_prvt_plcmt_ofrg_qty * pblc_co_scr_ofrg.pln_prvt_plcmt_ofrg_prc -- PRIVATE
UNION ALL (pblc_co_scr_ofrg.pln_esop_issn_qty * pblc_co_scr_ofrg.pln_esop_issn_prc) + (pblc_co_scr_ofrg.pln_bns_shr_issn_qty * pblc_co_scr_ofrg.pln_bns_shr_issn_prc) -- ESOP
UNION ALL NULL -- DIVIDEND
UNION ALL NULL -- OWNER_CAPITAL
UNION ALL pblc_co_scr_ofrg.pln_procd_amt - ((pblc_co_scr_ofrg.pln_exst_shrhlr_ofrg_qty * pblc_co_scr_ofrg.pln_exst_shrhlr_ofrg_prc) + (pblc_co_scr_ofrg.pln_auctn_ofrg_qty * pblc_co_scr_ofrg.pln_auctn_ofrg_prc) + (pblc_co_scr_ofrg.pln_pblc_othr_ofrg_qty * pblc_co_scr_ofrg.pln_pblc_othr_ofrg_prc) + (pblc_co_scr_ofrg.pln_pblc_co_ofrg_qty * pblc_co_scr_ofrg.pln_pblc_co_ofrg_prc) + (pblc_co_scr_ofrg.pln_prvt_plcmt_ofrg_qty * pblc_co_scr_ofrg.pln_prvt_plcmt_ofrg_prc) + (pblc_co_scr_ofrg.pln_esop_issn_qty * pblc_co_scr_ofrg.pln_esop_issn_prc) + (pblc_co_scr_ofrg.pln_bns_shr_issn_qty * pblc_co_scr_ofrg.pln_bns_shr_issn_prc)) -- OTHER","pivot","Public Company Securities Offering","pblc_co_scr_ofrg","Planned Proceeds Amount / Planned Existing Shareholder Offering Quantity / Planned Existing Shareholder Offering Price / Planned Auction Offering Quantity / Planned Auction Offering Price / Planned Public Other Offering Quantity / Planned Public Other Offering Price / Planned Public Company Offering Quantity / Planned Public Company Offering Price / Planned Private Placement Offering Quantity / Planned Private Placement Offering Price / Planned ESOP Issuance Quantity / Planned ESOP Issuance Price / Planned Bonus Share Issuance Quantity / Planned Bonus Share Issuance Price","pln_procd_amt / pln_exst_shrhlr_ofrg_qty / pln_exst_shrhlr_ofrg_prc / pln_auctn_ofrg_qty / pln_auctn_ofrg_prc / pln_pblc_othr_ofrg_qty / pln_pblc_othr_ofrg_prc / pln_pblc_co_ofrg_qty / pln_pblc_co_ofrg_prc / pln_prvt_plcmt_ofrg_qty / pln_prvt_plcmt_ofrg_prc / pln_esop_issn_qty / pln_esop_issn_prc / pln_bns_shr_issn_qty / pln_bns_shr_issn_prc"
"Securities Offering 360 Profile","scr_ofrg_360_prfl","Planned Offering Target","pln_ofrg_trgt","true","Text","string","","Pivot đối tượng chào bán dự kiến theo loại hình","NULL -- PUBLIC
UNION ALL pblc_co_scr_ofrg.pln_prvt_plcmt_ofrg_trgt -- PRIVATE
UNION ALL COALESCE(pblc_co_scr_ofrg.pln_esop_issn_trgt, pblc_co_scr_ofrg.pln_bns_shr_issn_trgt) -- ESOP
UNION ALL NULL -- DIVIDEND
UNION ALL pblc_co_scr_ofrg.pln_own_cptl_issn_src -- OWNER_CAPITAL
UNION ALL NULL -- OTHER","pivot","Public Company Securities Offering","pblc_co_scr_ofrg","Planned Private Placement Offering Target / Planned ESOP Issuance Target / Planned Bonus Share Issuance Target / Planned Owner Capital Issuance Source","pln_prvt_plcmt_ofrg_trgt / pln_esop_issn_trgt / pln_bns_shr_issn_trgt / pln_own_cptl_issn_src"
"Securities Offering 360 Profile","scr_ofrg_360_prfl","Planned Offering Employee Quantity","pln_ofrg_empe_qty","true","Small Counter","int","","Pivot số CK phát hành cho NLĐ dự kiến","NULL -- PUBLIC
UNION ALL NULL -- PRIVATE
UNION ALL (pblc_co_scr_ofrg.pln_esop_issn_qty + pblc_co_scr_ofrg.pln_bns_shr_issn_qty) -- ESOP
UNION ALL NULL -- DIVIDEND
UNION ALL NULL -- OWNER_CAPITAL
UNION ALL NULL -- OTHER","pivot","Public Company Securities Offering","pblc_co_scr_ofrg","Planned ESOP Issuance Quantity / Planned Bonus Share Issuance Quantity","pln_esop_issn_qty / pln_bns_shr_issn_qty"
"Securities Offering 360 Profile","scr_ofrg_360_prfl","Actual Offering Quantity","act_ofrg_qty","true","Small Counter","int","","Pivot qty thực tế theo loại hình chào bán","(pblc_co_scr_ofrg.rslt_exst_shrhlr_ofrg_qty + pblc_co_scr_ofrg.rslt_auctn_ofrg_qty + pblc_co_scr_ofrg.rslt_pblc_othr_ofrg_qty + pblc_co_scr_ofrg.rslt_pblc_co_ofrg_qty) -- PUBLIC
UNION ALL pblc_co_scr_ofrg.rslt_prvt_plcmt_ofrg_qty -- PRIVATE
UNION ALL (pblc_co_scr_ofrg.rslt_esop_issn_qty + pblc_co_scr_ofrg.rslt_bns_shr_issn_qty) -- ESOP
UNION ALL pblc_co_scr_ofrg.rslt_dvdn_issn_qty -- DIVIDEND
UNION ALL pblc_co_scr_ofrg.rslt_own_cptl_issn_qty -- OWNER_CAPITAL
UNION ALL (pblc_co_scr_ofrg.scss_scr_qty - (pblc_co_scr_ofrg.rslt_exst_shrhlr_ofrg_qty + pblc_co_scr_ofrg.rslt_auctn_ofrg_qty + pblc_co_scr_ofrg.rslt_pblc_othr_ofrg_qty + pblc_co_scr_ofrg.rslt_pblc_co_ofrg_qty + pblc_co_scr_ofrg.rslt_prvt_plcmt_ofrg_qty + pblc_co_scr_ofrg.rslt_esop_issn_qty + pblc_co_scr_ofrg.rslt_bns_shr_issn_qty + pblc_co_scr_ofrg.rslt_dvdn_issn_qty + pblc_co_scr_ofrg.rslt_own_cptl_issn_qty)) -- OTHER","pivot","Public Company Securities Offering","pblc_co_scr_ofrg","Successful Security Quantity / Result Existing Shareholder Offering Quantity / Result Auction Offering Quantity / Result Public Other Offering Quantity / Result Public Company Offering Quantity / Result Private Placement Offering Quantity / Result ESOP Issuance Quantity / Result Bonus Share Issuance Quantity / Result Dividend Issuance Quantity / Result Owner Capital Issuance Quantity","scss_scr_qty / rslt_exst_shrhlr_ofrg_qty / rslt_auctn_ofrg_qty / rslt_pblc_othr_ofrg_qty / rslt_pblc_co_ofrg_qty / rslt_prvt_plcmt_ofrg_qty / rslt_esop_issn_qty / rslt_bns_shr_issn_qty / rslt_dvdn_issn_qty / rslt_own_cptl_issn_qty"
"Securities Offering 360 Profile","scr_ofrg_360_prfl","Actual Offering Amount","act_ofrg_amt","true","Currency Amount","decimal(23,2)","","Pivot giá trị thực tế (qty × price) theo loại hình","(pblc_co_scr_ofrg.rslt_exst_shrhlr_ofrg_qty * pblc_co_scr_ofrg.rslt_exst_shrhlr_ofrg_prc) + (pblc_co_scr_ofrg.rslt_auctn_ofrg_qty * pblc_co_scr_ofrg.rslt_auctn_ofrg_prc) + (pblc_co_scr_ofrg.rslt_pblc_othr_ofrg_qty * pblc_co_scr_ofrg.rslt_pblc_othr_ofrg_prc) + (pblc_co_scr_ofrg.rslt_pblc_co_ofrg_qty * pblc_co_scr_ofrg.rslt_pblc_co_ofrg_prc) -- PUBLIC
UNION ALL pblc_co_scr_ofrg.rslt_prvt_plcmt_ofrg_qty * pblc_co_scr_ofrg.rslt_prvt_plcmt_ofrg_prc -- PRIVATE
UNION ALL (pblc_co_scr_ofrg.rslt_esop_issn_qty * pblc_co_scr_ofrg.rslt_esop_issn_prc) + (pblc_co_scr_ofrg.rslt_bns_shr_issn_qty * pblc_co_scr_ofrg.rslt_bns_shr_issn_prc) -- ESOP
UNION ALL NULL -- DIVIDEND
UNION ALL NULL -- OWNER_CAPITAL
UNION ALL pblc_co_scr_ofrg.act_procd_amt - ((pblc_co_scr_ofrg.rslt_exst_shrhlr_ofrg_qty * pblc_co_scr_ofrg.rslt_exst_shrhlr_ofrg_prc) + (pblc_co_scr_ofrg.rslt_auctn_ofrg_qty * pblc_co_scr_ofrg.rslt_auctn_ofrg_prc) + (pblc_co_scr_ofrg.rslt_pblc_othr_ofrg_qty * pblc_co_scr_ofrg.rslt_pblc_othr_ofrg_prc) + (pblc_co_scr_ofrg.rslt_pblc_co_ofrg_qty * pblc_co_scr_ofrg.rslt_pblc_co_ofrg_prc) + (pblc_co_scr_ofrg.rslt_prvt_plcmt_ofrg_qty * pblc_co_scr_ofrg.rslt_prvt_plcmt_ofrg_prc) + (pblc_co_scr_ofrg.rslt_esop_issn_qty * pblc_co_scr_ofrg.rslt_esop_issn_prc) + (pblc_co_scr_ofrg.rslt_bns_shr_issn_qty * pblc_co_scr_ofrg.rslt_bns_shr_issn_prc)) -- OTHER","pivot","Public Company Securities Offering","pblc_co_scr_ofrg","Actual Proceeds Amount / Result Existing Shareholder Offering Quantity / Result Existing Shareholder Offering Price / Result Auction Offering Quantity / Result Auction Offering Price / Result Public Other Offering Quantity / Result Public Other Offering Price / Result Public Company Offering Quantity / Result Public Company Offering Price / Result Private Placement Offering Quantity / Result Private Placement Offering Price / Result ESOP Issuance Quantity / Result ESOP Issuance Price / Result Bonus Share Issuance Quantity / Result Bonus Share Issuance Price","act_procd_amt / rslt_exst_shrhlr_ofrg_qty / rslt_exst_shrhlr_ofrg_prc / rslt_auctn_ofrg_qty / rslt_auctn_ofrg_prc / rslt_pblc_othr_ofrg_qty / rslt_pblc_othr_ofrg_prc / rslt_pblc_co_ofrg_qty / rslt_pblc_co_ofrg_prc / rslt_prvt_plcmt_ofrg_qty / rslt_prvt_plcmt_ofrg_prc / rslt_esop_issn_qty / rslt_esop_issn_prc / rslt_bns_shr_issn_qty / rslt_bns_shr_issn_prc"
"Securities Offering 360 Profile","scr_ofrg_360_prfl","Actual Offering Target","act_ofrg_trgt","true","Text","string","","Pivot đối tượng chào bán thực tế theo loại hình","NULL -- PUBLIC
UNION ALL pblc_co_scr_ofrg.rslt_prvt_plcmt_ofrg_trgt -- PRIVATE
UNION ALL COALESCE(pblc_co_scr_ofrg.rslt_esop_issn_trgt, pblc_co_scr_ofrg.rslt_bns_shr_issn_trgt) -- ESOP
UNION ALL NULL -- DIVIDEND
UNION ALL pblc_co_scr_ofrg.rslt_own_cptl_issn_src -- OWNER_CAPITAL
UNION ALL NULL -- OTHER","pivot","Public Company Securities Offering","pblc_co_scr_ofrg","Result Private Placement Offering Target / Result ESOP Issuance Target / Result Bonus Share Issuance Target / Result Owner Capital Issuance Source","rslt_prvt_plcmt_ofrg_trgt / rslt_esop_issn_trgt / rslt_bns_shr_issn_trgt / rslt_own_cptl_issn_src"
"Securities Offering 360 Profile","scr_ofrg_360_prfl","Actual Offering Employee Quantity","act_ofrg_empe_qty","true","Small Counter","int","","Pivot số CK phát hành cho NLĐ thực tế","NULL -- PUBLIC
UNION ALL NULL -- PRIVATE
UNION ALL (pblc_co_scr_ofrg.rslt_esop_issn_qty + pblc_co_scr_ofrg.rslt_bns_shr_issn_qty) -- ESOP
UNION ALL NULL -- DIVIDEND
UNION ALL NULL -- OWNER_CAPITAL
UNION ALL NULL -- OTHER","pivot","Public Company Securities Offering","pblc_co_scr_ofrg","Result ESOP Issuance Quantity / Result Bonus Share Issuance Quantity","rslt_esop_issn_qty / rslt_bns_shr_issn_qty"
"Securities Offering 360 Profile","scr_ofrg_360_prfl","Certificate Number","ctf_nbr","true","Text","string","","Số GCN chào bán — IDS.company_securities_issuance.certificate_no","pblc_co_scr_ofrg.ctf_nbr","direct","Public Company Securities Offering","pblc_co_scr_ofrg","Certificate Number","ctf_nbr"
"Securities Offering 360 Profile","scr_ofrg_360_prfl","Certificate Issue Date","ctf_issu_dt","true","Date","date","","Ngày cấp GCN chào bán","pblc_co_scr_ofrg.ctf_issu_dt","direct","Public Company Securities Offering","pblc_co_scr_ofrg","Certificate Issue Date","ctf_issu_dt"
"Securities Offering 360 Profile","scr_ofrg_360_prfl","SSC Official Document Number","ssc_offc_doc_nbr","true","Text","string","","Số công văn UBCKNN","pblc_co_scr_ofrg.ssc_offc_doc_nbr","direct","Public Company Securities Offering","pblc_co_scr_ofrg","SSC Official Document Number","ssc_offc_doc_nbr"
"Securities Offering 360 Profile","scr_ofrg_360_prfl","SSC Official Document Date","ssc_offc_doc_dt","true","Date","date","","Ngày ra công văn UBCKNN","pblc_co_scr_ofrg.ssc_offc_doc_dt","direct","Public Company Securities Offering","pblc_co_scr_ofrg","SSC Official Document Date","ssc_offc_doc_dt"
"Securities Offering 360 Profile","scr_ofrg_360_prfl","Offering End Date","ofrg_end_dt","true","Date","date","","Ngày kết thúc chào bán CK","pblc_co_scr_ofrg.ofrg_end_dt","direct","Public Company Securities Offering","pblc_co_scr_ofrg","Offering End Date","ofrg_end_dt"
"Securities Offering 360 Profile","scr_ofrg_360_prfl","Multi Offering Flag","multi_ofrg_f","true","Boolean","boolean","","Có chào bán nhiều đợt — IDS.company_securities_issuance.multi_offering_flg","pblc_co_scr_ofrg.multi_ofrg_f","direct","Public Company Securities Offering","pblc_co_scr_ofrg","Multi Offering Flag","multi_ofrg_f"
"Securities Offering 360 Profile","scr_ofrg_360_prfl","Created By Login Name","crt_by_login_nm","true","Text","string","","Chuyên viên (login_name kỹ thuật) — IDS.company_securities_issuance.created_by","pblc_co_scr_ofrg.crt_by_login_nm","direct","Public Company Securities Offering","pblc_co_scr_ofrg","Created By Login Name","crt_by_login_nm"
"Securities Offering 360 Profile","scr_ofrg_360_prfl","Capital Usage Plan","cptl_usg_pln","true","Text","string","","Mục đích sử dụng vốn — IDS.company_securities_issuance.capital_usage_plan","pblc_co_scr_ofrg.cptl_usg_pln","direct","Public Company Securities Offering","pblc_co_scr_ofrg","Capital Usage Plan","cptl_usg_pln"
"Securities Offering 360 Profile","scr_ofrg_360_prfl","Advisory Firm Name","advisory_firm_nm","true","Text","string","","Đơn vị tư vấn — PENDING (nguồn TTHC chưa có Silver). Xem O_QLCB_2","","pending","Generated","","",""
"Securities Offering 360 Profile","scr_ofrg_360_prfl","Audit Organization Name","audt_org_nm","true","Text","string","","Tổ chức kiểm toán — PENDING (nguồn TTHC chưa có Silver). Xem O_QLCB_2","","pending","Generated","","",""
"Securities Offering 360 Profile","scr_ofrg_360_prfl","Underwriter Name","underwriter_nm","true","Text","string","","Đơn vị bảo lãnh — PENDING (nguồn TTHC chưa có Silver). Xem O_QLCB_2","","pending","Generated","","",""
"Securities Offering 360 Profile","scr_ofrg_360_prfl","Credit Rating Agency Name","cr_rtg_agnc_nm","true","Text","string","","Đơn vị xếp hạng tín nhiệm — PENDING (nguồn TTHC chưa có Silver). Xem O_QLCB_2","","pending","Generated","","",""
