Tên bảng,Tên trường,Kiểu dữ liệu,Mô tả,Khóa,Ghi chú (FK suy luận)
PENALTY_DECISION,CREATED_BY,VARCHAR2(50 CHAR),Tài khoản/tên người tạo bản ghi,,FK suy luận → SYS_USER.ID
PENALTY_DECISION,CREATED_AT,DATE,Thời điểm tạo bản ghi,,
PENALTY_DECISION,AML_VIOLATION,"NUMBER(38,0)","Cờ có vi phạm về phòng chống rửa tiền: 1=Có, 0=Không",,
PENALTY_DECISION,PAID_FINE_AMOUNT,NUMBER,Số tiền phạt đã nộp (nhưng chưa đủ tổng),,
PENALTY_DECISION,COMPLAINT_ID,VARCHAR2(50 CHAR),FK -> đơn thư khiếu nại liên quan,,
PENALTY_DECISION,SUBJECT_TYPE,NUMBER,"Loại đối tượng: 1=CTĐC, 2=CTCK, 3=QLQ, 4=Cá nhân, 5=Ngoài danh mục",,
PENALTY_DECISION,SUBJECT_ID,VARCHAR2(50 CHAR),FK -> đối tượng bị xử phạt,,FK suy luận → SUBJECT_PROFILE.ID
PENALTY_DECISION,SUBJECT_NAME,VARCHAR2(1000 CHAR),Tên tổ chức/cá nhân đối tượng,,
PENALTY_DECISION,INSPECTED_SUBJECT_ID,VARCHAR2(50 CHAR),FK -> đối tượng thanh tra trong hồ sơ thanh tra,,
PENALTY_DECISION,CLASSIFICATION,NUMBER,"Phân loại QĐ: 1=QĐ xử phạt từ thanh tra, 2=QĐ xử phạt từ giám sát",,
PENALTY_DECISION,FULL_SEARCH,VARCHAR2(4000 CHAR),Chuỗi tìm kiếm toàn văn (full-text search) tổng hợp các trường,,
PENALTY_DECISION,END_DATE,DATE,Ngày kết thúc hiệu lực quyết định xử phạt,,
PENALTY_DECISION,VIOLATION_AMOUNT,NUMBER,"Số tiền vi phạm (giá trị giao dịch vi phạm, đơn vị: đồng)",,
PENALTY_DECISION,DECISION_REVISION_COUNT,NUMBER,"Số lần ban hành QĐ giải quyết (lần 1, 2, 3...)",,
PENALTY_DECISION,ENFORCEMENT_FROM_DATE,DATE,Ngày bắt đầu thi hành quyết định,,
PENALTY_DECISION,ENFORCEMENT_TO_DATE,DATE,Ngày kết thúc thi hành quyết định,,
PENALTY_DECISION,DECISION_SIGNED_DATE,DATE,Ngày ký ban hành quyết định xử phạt,,
PENALTY_DECISION,CONTENT,CLOB,Nội dung gói tin dạng XML (CLOB),,
PENALTY_DECISION,REVOKE_LICENSE_FLAG,NUMBER,"Cờ tước quyền sử dụng GPHN/CCHN: 1=Có, 0=Không",,
PENALTY_DECISION,SUSPEND_OPERATION_FLAG,NUMBER,"Cờ đình chỉ hoạt động: 1=Có, 0=Không",,
PENALTY_DECISION,SUSPENSION_DURATION,VARCHAR2(1000 CHAR),"Thời hạn đình chỉ hoạt động (VD: 3 tháng, 1 năm)",,
PENALTY_DECISION,DECISION_NAME,VARCHAR2(4000 BYTE),Tên đầy đủ của quyết định xử phạt,,
REPORT_COMPARISON,ID,NUMBER,Khóa chính của bản ghi (ID số tự tăng),PK,
REPORT_COMPARISON,TAX_REPORT_ID,NUMBER,FK -> tax_report: Báo cáo tài chính TCT liên quan,,FK suy luận → TAX_REPORT.ID
REPORT_COMPARISON,TAX_REPORT_DETAIL_ID,NUMBER,FK -> tax_report_detail: Chi tiết báo cáo TCT đối chiếu,,FK suy luận → TAX_REPORT_DETAIL.ID
REPORT_COMPARISON,INDICATOR_CODE,VARCHAR2(100 CHAR),Mã chỉ tiêu trong biểu mẫu báo cáo,,
REPORT_COMPARISON,INDICATOR_NAME,VARCHAR2(200 CHAR),Tên chỉ tiêu trong biểu mẫu báo cáo,,
REPORT_COMPARISON,TAX_EXPLANATION_NOTE,VARCHAR2(100 CHAR),Thuyết minh chỉ tiêu từ báo cáo Cục Thuế,,
REPORT_COMPARISON,TAX_YEAR_END_VALUE,VARCHAR2(100 CHAR),Giá trị cuối năm trong báo cáo Cục Thuế,,
REPORT_COMPARISON,TAX_YEAR_BEGIN_VALUE,VARCHAR2(100 CHAR),Giá trị đầu năm trong báo cáo Cục Thuế,,
REPORT_COMPARISON,TAX_CURRENT_YEAR_VALUE,VARCHAR2(100 CHAR),Giá trị năm nay trong báo cáo Cục Thuế,,
REPORT_COMPARISON,TAX_PRIOR_YEAR_VALUE,VARCHAR2(100 CHAR),Giá trị năm trước trong báo cáo Cục Thuế,,
REPORT_COMPARISON,TAX_SHEET_NAME,VARCHAR2(1 BYTE),Tên sheet trong báo cáo Cục Thuế,,
REPORT_COMPARISON,TAX_INCREASE_PRIOR_YEAR,VARCHAR2(100 CHAR),Số tăng năm trước (Cục Thuế),,
REPORT_COMPARISON,TAX_CURRENT_YEAR_AMOUNT,VARCHAR2(100 CHAR),Số tiền năm nay (Cục Thuế),,
REPORT_COMPARISON,TAX_PREVIOUS_YEAR_AMOUNT,VARCHAR2(100 CHAR),Số tiền năm ngoái (Cục Thuế),,
REPORT_COMPARISON,TAX_BEGIN_BALANCE_CURRENT_YEAR,VARCHAR2(100 CHAR),Số dư đầu năm nay (Cục Thuế),,
REPORT_COMPARISON,TAX_END_BALANCE_CURRENT_YEAR,VARCHAR2(100 CHAR),Số dư cuối năm nay (Cục Thuế),,
REPORT_COMPARISON,TAX_END_BALANCE_PRIOR_YEAR,VARCHAR2(100 CHAR),Số dư cuối năm trước (Cục Thuế),,
REPORT_COMPARISON,TAX_BEGIN_BALANCE_PRIOR_YEAR,VARCHAR2(100 CHAR),Số dư đầu năm trước (Cục Thuế),,
REPORT_COMPARISON,TAX_INCREASE_CURRENT_YEAR,VARCHAR2(100 CHAR),Số tăng năm nay (Cục Thuế),,
REPORT_COMPARISON,TAX_DECREASE_CURRENT_YEAR,VARCHAR2(100 CHAR),Số giảm năm nay (Cục Thuế),,
REPORT_COMPARISON,TAX_DECREASE_PRIOR_YEAR,VARCHAR2(100 CHAR),Số giảm năm trước (Cục Thuế),,
REPORT_COMPARISON,TAX_DECLARATION_PERIOD,VARCHAR2(5 BYTE),Kỳ kê khai trong báo cáo Cục Thuế,,
REPORT_COMPARISON,TAX_DECLARATION_CODE,VARCHAR2(10 BYTE),Mã tờ khai trong báo cáo Cục Thuế,,
REPORT_COMPARISON,TAX_CODE,VARCHAR2(20 BYTE),Mã số thuế doanh nghiệp,,
REPORT_COMPARISON,SSC_REPORT_ID,NUMBER,FK -> ssc_report: Báo cáo tài chính UBCKNN liên quan,,FK suy luận → SSC_REPORT.ID
REPORT_COMPARISON,SSC_REPORT_DETAIL_ID,NUMBER,FK -> ssc_report_detail: Chi tiết báo cáo UBCKNN đối chiếu,,FK suy luận → SSC_REPORT_DETAIL.ID
REPORT_COMPARISON,SSC_EXPLANATION_NOTE,VARCHAR2(100 CHAR),Thuyết minh chỉ tiêu từ báo cáo UBCKNN,,
REPORT_COMPARISON,SSC_YEAR_END_VALUE,VARCHAR2(100 CHAR),Giá trị cuối năm trong báo cáo UBCKNN,,
REPORT_COMPARISON,SSC_YEAR_BEGIN_VALUE,VARCHAR2(100 CHAR),Giá trị đầu năm trong báo cáo UBCKNN,,
REPORT_COMPARISON,SSC_CURRENT_YEAR_VALUE,VARCHAR2(100 CHAR),Giá trị năm nay trong báo cáo UBCKNN,,
REPORT_COMPARISON,SSC_PRIOR_YEAR_VALUE,VARCHAR2(100 CHAR),Giá trị năm trước trong báo cáo UBCKNN,,
REPORT_COMPARISON,SSC_INCREASE_PRIOR_YEAR,VARCHAR2(100 CHAR),Số tăng năm trước (UBCKNN),,
REPORT_COMPARISON,SSC_CURRENT_YEAR_AMOUNT,VARCHAR2(100 CHAR),Số tiền năm nay (UBCKNN),,
REPORT_COMPARISON,SSC_PREVIOUS_YEAR_AMOUNT,VARCHAR2(100 CHAR),Số tiền năm ngoái (UBCKNN),,
REPORT_COMPARISON,SSC_BEGIN_BALANCE_CURRENT_YEAR,VARCHAR2(100 CHAR),Số dư đầu năm nay (UBCKNN),,
REPORT_COMPARISON,SSC_END_BALANCE_CURRENT_YEAR,VARCHAR2(100 CHAR),Số dư cuối năm nay (UBCKNN),,
REPORT_COMPARISON,SSC_END_BALANCE_PRIOR_YEAR,VARCHAR2(100 CHAR),Số dư cuối năm trước (UBCKNN),,
REPORT_COMPARISON,SSC_BEGIN_BALANCE_PRIOR_YEAR,VARCHAR2(100 CHAR),Số dư đầu năm trước (UBCKNN),,
REPORT_COMPARISON,SSC_INCREASE_CURRENT_YEAR,VARCHAR2(100 CHAR),Số tăng năm nay (UBCKNN),,
REPORT_COMPARISON,SSC_DECREASE_CURRENT_YEAR,VARCHAR2(100 CHAR),Số giảm năm nay (UBCKNN),,
REPORT_COMPARISON,SSC_DECREASE_PRIOR_YEAR,VARCHAR2(100 CHAR),Số giảm năm trước (UBCKNN),,
REPORT_COMPARISON,SSC_REPORT_TYPE,VARCHAR2(5 BYTE),Loại báo cáo trong hệ thống UBCKNN,,
REPORT_COMPARISON,DIFF_FLAG,VARCHAR2(1 BYTE),"Cờ chênh lệch so với UBCKNN: Y=Có chênh lệch (highlight vàng), N/NULL=Khớp",,
REPORT_COMPARISON,STATUS,"NUMBER(1,0)","Trạng thái dòng đối chiếu: 1=Hiệu lực, 0=Không hiệu lực (không phải trạng thái gói tin)",,
REPORT_COMPARISON,TOTAL_RECORDS,NUMBER,Tổng số bản ghi trong kết quả đối chiếu,,
REPORT_COMPARISON,AUDIT_STATUS,VARCHAR2(20 CHAR),"Trạng thái kiểm toán: 0=Trước kiểm toán, 1=Sau kiểm toán",,
REPORT_CYCLE,CYCLE_CODE,VARCHAR2(7 BYTE),"Mã chu kỳ báo cáo (VD: Q1/2024, T03/2024...)",,
REPORT_CYCLE,VALUE,VARCHAR2(7 BYTE),Giá trị tham số/chỉ tiêu/cấu hình,,
REPORT_CYCLE,MONTH_NUM,NUMBER,Số tháng trong chu kỳ (1-12),,
REPORT_CYCLE,YEAR_NUM,NUMBER,Năm của chu kỳ (YYYY),,
REPORT_FORM,ID,NUMBER,Khóa chính của bản ghi (ID số tự tăng),PK,
REPORT_FORM,FORM_CODE,VARCHAR2(100 CHAR),Mã biểu mẫu báo cáo,,
REPORT_FORM,FORM_NAME,VARCHAR2(200 CHAR),Tên biểu mẫu báo cáo,,
REPORT_FORM,SYSTEM_CODE,NUMBER,"Mã hệ thống nguồn (HeThongEnum): 1=IDS, 2=IDM, 3=Thanh tra, 4=SCMS, 5=FMS, 6=THUE (TCT)",,
REPORT_FORM_INDICATOR,ID,NUMBER,Khóa chính của bản ghi (ID số tự tăng),PK,
REPORT_FORM_INDICATOR,REPORT_FORM_ID,NUMBER,FK -> report_form: Biểu mẫu báo cáo liên quan,FK,FK → REPORT_FORM.ID
REPORT_FORM_INDICATOR,FORM_INDICATOR_ID,NUMBER,FK -> report_indicator: Chỉ tiêu biểu mẫu liên quan,FK,FK → REPORT_INDICATOR.ID
REPORT_FORM_INDICATOR,SORT_ORDER,NUMBER,Số thứ tự hiển thị/sắp xếp,,
REPORT_FORM_INDICATOR,SHEET_NAME,VARCHAR2(100 CHAR),"Mã sheet trong biểu mẫu (LoaiBaoCaoChiTietEnum): 1=BCDKT, 2=KQKD, 3=KQKDHD, 4=LCTT-TT, 5=LCTT-GT, 6=CTTKC, 9=THBDVCSH",,
REPORT_FORM_TEMPLATE,REPORT_TYPE,NUMBER,"Loại báo cáo: theo danh sách enum trong hệ thống (BCTC, BCLCTT...)",,
REPORT_FORM_TEMPLATE,REPORT_NAME,VARCHAR2(200 BYTE),Tên báo cáo tài chính,,
REPORT_FORM_TEMPLATE,REPORT_CODE,VARCHAR2(20 BYTE),Mã báo cáo tài chính,,
REPORT_FORM_TEMPLATE,SYSTEM_CODE,NUMBER,"Mã hệ thống nguồn (HeThongEnum): 1=IDS, 2=IDM, 3=Thanh tra, 4=SCMS, 5=FMS, 6=THUE (TCT)",,
REPORT_FORM_TEMPLATE,SHEET_INDEX,NUMBER,Số thứ tự sheet (tab) trong biểu mẫu Excel,,
REPORT_FORM_TEMPLATE,INDICATOR_CODE,VARCHAR2(100 BYTE),Mã chỉ tiêu trong biểu mẫu báo cáo,,
REPORT_FORM_TEMPLATE,INDICATOR_NAME,VARCHAR2(500 BYTE),Tên chỉ tiêu trong biểu mẫu báo cáo,,
REPORT_FORM_TEMPLATE,STATUS,NUMBER,"Trạng thái bản ghi: 1=Đang sử dụng, 0=Không sử dụng",,
REPORT_FORM_TEMPLATE,REPORT_PERIOD,VARCHAR2(10 BYTE),Kỳ báo cáo (định dạng yyyy hoặc yyyyQn),,
REPORT_INDICATOR,ID,NUMBER,Khóa chính của bản ghi (ID số tự tăng),PK,
REPORT_INDICATOR,INDICATOR_CODE,VARCHAR2(100 BYTE),Mã chỉ tiêu trong biểu mẫu báo cáo,,
REPORT_INDICATOR,INDICATOR_NAME,VARCHAR2(500 BYTE),Tên chỉ tiêu trong biểu mẫu báo cáo,,
SCHEDULE_CONFIG,ID,NUMBER,Khóa chính của bản ghi (ID số tự tăng),PK,
SCHEDULE_CONFIG,TYPE,NUMBER,"Loại lịch/nghiệp vụ (SysThietLapLichEnum): 0=CT đại chúng, 1-5=BCTC IDS (TT200/202/49/232/Bảo hiểm), 6=CTCK, 7=BCTC SCMS TT334, 8=CT QLQ, 9=XLVP, 10=KTV, 11=BCTC FMS TT125, 12-21=dữ liệu TCT, 22=Đối soát",,
SCHEDULE_CONFIG,FUNCTION_ID,NUMBER,FK -> sys_function: Chức năng liên quan,,
SCHEDULE_CONFIG,FREQUENCY,VARCHAR2(20 CHAR),"Tần suất: 0=Hàng ngày, 1=Hàng tháng, 2=Hàng năm, 3=Khi có yêu cầu, 4=Quý, 5=Nửa năm",,
SCHEDULE_CONFIG,START_DATE,DATE,Ngày bắt đầu tiến hành truyền/nhận (định dạng dd),,
SCHEDULE_CONFIG,START_HOUR,VARCHAR2(20 CHAR),Giờ bắt đầu tiến hành truyền/nhận,,
SCHEDULE_CONFIG,START_MINUTE,VARCHAR2(20 CHAR),Phút bắt đầu tiến hành truyền/nhận,,
SCHEDULE_CONFIG,STATUS,VARCHAR2(20 CHAR),"Trạng thái lịch (TrangThaiSuDungEnum): 1=Sử dụng, 2=Ngừng sử dụng",,
SCHEDULE_CONFIG,ORG_UNIT_ID,NUMBER,FK -> cat_org_unit: Đơn vị tổ chức của người dùng,FK,FK → CAT_ORG_UNIT.ID
SCHEDULE_CONFIG,CRON_EXPRESSION,VARCHAR2(100 CHAR),Biểu thức CRON tính thời gian chạy job tự động,,
SSC_PENALTY,ID,NUMBER,Khóa chính của bản ghi (ID số tự tăng),PK,
SSC_PENALTY,DECISION_NUMBER,VARCHAR2(20 CHAR),Số quyết định thành lập/xử phạt,,
SSC_PENALTY,DECISION_DATE,DATE,Ngày ban hành quyết định,,
SSC_PENALTY,NAME,VARCHAR2(300 CHAR),Tên đầy đủ,,
SSC_PENALTY,ADDRESS,VARCHAR2(300 CHAR),Địa chỉ,,
SSC_PENALTY,ACTIVITY_SECTOR,VARCHAR2(100 CHAR),Lĩnh vực hoạt động của đối tượng bị xử phạt,,
SSC_PENALTY,TAX_CODE,VARCHAR2(500 CHAR),Mã số thuế doanh nghiệp,,
SSC_PENALTY,LEGAL_REPRESENTATIVE_NAME,VARCHAR2(300 CHAR),Họ tên người đại diện theo pháp luật,,
SSC_PENALTY,VIOLATION_ACT_DESC,VARCHAR2(4000 CHAR),Mô tả hành vi vi phạm trong quyết định xử phạt,,
SSC_PENALTY,FINE_AMOUNT,NUMBER,Số tiền phạt đối với hành vi vi phạm (đơn vị: đồng),,
SSC_PENALTY,SUPPLEMENTARY_PENALTY_FORM,VARCHAR2(300 CHAR),"Hình thức xử phạt bổ sung (tịch thu, đình chỉ...)",,
SSC_PENALTY,REMEDIAL_MEASURE,VARCHAR2(300 CHAR),Biện pháp khắc phục hậu quả áp dụng,,
SSC_PENALTY,MSG_PACKET_ID,NUMBER,FK -> msg_packet: Gói tin trao đổi liên quan,FK,FK → MSG_PACKET.ID
SSC_PENALTY,ISSUE_DATE,DATE,Ngày cấp giấy phép thành lập,,
SSC_PENALTY,ISSUE_PLACE,VARCHAR2(500 CHAR),Nơi cấp mã số doanh nghiệp,,
SSC_REPORT,ID,NUMBER,Khóa chính của bản ghi (ID số tự tăng),PK,
SSC_REPORT,SYSTEM_CODE,NUMBER,"Mã hệ thống nguồn (HeThongEnum): 1=IDS, 2=IDM, 3=Thanh tra, 4=SCMS, 5=FMS, 6=THUE (TCT)",,
SSC_REPORT,REPORT_CODE,VARCHAR2(50 CHAR),Mã báo cáo tài chính,,
SSC_REPORT,REPORT_NAME,VARCHAR2(200 CHAR),Tên báo cáo tài chính,,
SSC_REPORT,ORG_UNIT_CODE,VARCHAR2(200 CHAR),Mã đơn vị gửi báo cáo (CTCK/QLQ/CN QLQ NN...),,
SSC_REPORT,REPORT_TYPE,NUMBER,"Loại báo cáo: theo danh sách enum trong hệ thống (BCTC, BCLCTT...)",,
SSC_REPORT,PERIOD_TYPE,VARCHAR2(20 CHAR),"Kiểu kỳ báo cáo: Y=Năm, H=Bán niên, Q=Quý, M=Tháng",,
SSC_REPORT,REPORT_PERIOD,VARCHAR2(20 CHAR),Kỳ báo cáo (định dạng yyyy hoặc yyyyQn),,
SSC_REPORT,PERIOD_FROM_DATE,VARCHAR2(20 CHAR),Kỳ báo cáo từ ngày (định dạng DD/MM/YYYY),,
SSC_REPORT,PERIOD_TO_DATE,VARCHAR2(20 CHAR),Kỳ báo cáo đến ngày (định dạng DD/MM/YYYY),,
SSC_REPORT,PERIOD_FROM_MONTH,VARCHAR2(20 CHAR),Kỳ báo cáo từ tháng (định dạng MM/YYYY),,
SSC_REPORT,PERIOD_TO_MONTH,VARCHAR2(20 CHAR),Kỳ báo cáo đến tháng (định dạng MM/YYYY),,
SSC_REPORT,SENT_AT,DATE,Thời điểm gửi gói tin,,
SSC_REPORT,AUDIT_STATUS,NUMBER,"Trạng thái kiểm toán: 0=Trước kiểm toán, 1=Sau kiểm toán",,
SSC_REPORT,AUDIT_FIRM_NAME,VARCHAR2(200 CHAR),Tên tổ chức kiểm toán thực hiện kiểm toán báo cáo,,
SSC_REPORT,AUDIT_FIRM_TAX_CODE,VARCHAR2(50 CHAR),Mã số thuế của tổ chức kiểm toán,,
SSC_REPORT,BUSINESS_REG_CERT,VARCHAR2(50 CHAR),Số giấy phép đăng ký kinh doanh của công ty kiểm toán,,
SSC_REPORT,AUDIT_OPINION_CODE,VARCHAR2(20 CHAR),Mã ý kiến kiểm toán (theo chuẩn mực kiểm toán),,
SSC_REPORT,AUDIT_OPINION,VARCHAR2(500 CHAR),Nội dung ý kiến kiểm toán,,
SSC_REPORT,AUDIT_DATE,DATE,Ngày ký báo cáo kiểm toán,,
SSC_REPORT,AUDITOR_NAME,VARCHAR2(500 CHAR),Họ tên kiểm toán viên,,
SSC_REPORT,EXTENSION_REASON_CODE,VARCHAR2(20 CHAR),Mã lý do gia hạn nộp báo cáo,,
SSC_REPORT,EXTENSION_REASON,VARCHAR2(500 CHAR),Nội dung lý do gia hạn nộp báo cáo,,
SSC_REPORT,SIGNATORY,VARCHAR2(50 CHAR),Người ký báo cáo (Giám đốc/TGĐ),,
SSC_REPORT,SIGNED_AT,DATE,Ngày ký báo cáo,,
SSC_REPORT,CREATED_AT,DATE,Thời điểm tạo bản ghi,,
SSC_REPORT,MSG_PACKET_ID,NUMBER,FK -> msg_packet: Gói tin trao đổi liên quan,FK,FK → MSG_PACKET.ID
SSC_REPORT,ENTERPRISE_CODE,VARCHAR2(20 CHAR),Mã số doanh nghiệp đăng ký kinh doanh,,
SSC_REPORT,GUID,VARCHAR2(50 CHAR),Định danh duy nhất toàn cục (GUID/UUID) của bản ghi,,
SSC_REPORT,TAX_CODE,VARCHAR2(20 CHAR),Mã số thuế doanh nghiệp,,
SSC_REPORT,REPORT_SOURCE_URL,VARCHAR2(150 CHAR),Đường dẫn báo cáo trực tuyến (link online),,
SSC_REPORT,PRACTICE_CERT_NUMBER,VARCHAR2(80 CHAR),Số chứng chỉ hành nghề kiểm toán,,
SSC_REPORT,GOING_CONCERN_YES,VARCHAR2(50 CHAR),Cờ hoạt động liên tục: true/false,,
SSC_REPORT,GOING_CONCERN_NO,VARCHAR2(50 CHAR),Cờ không hoạt động liên tục: true/false,,
SSC_REPORT_DETAIL,ID,NUMBER,Khóa chính của bản ghi (ID số tự tăng),PK,
SSC_REPORT_DETAIL,SSC_REPORT_ID,NUMBER,FK -> ssc_report: Báo cáo tài chính UBCKNN liên quan,FK,FK → SSC_REPORT.ID
SSC_REPORT_DETAIL,INDICATOR_CODE,VARCHAR2(50 CHAR),Mã chỉ tiêu trong biểu mẫu báo cáo,,
SSC_REPORT_DETAIL,INDICATOR_NAME,VARCHAR2(200 CHAR),Tên chỉ tiêu trong biểu mẫu báo cáo,,
SSC_REPORT_DETAIL,EXPLANATION_NOTE,VARCHAR2(100 CHAR),Thuyết minh/ghi chú cho chỉ tiêu báo cáo,,
SSC_REPORT_DETAIL,YEAR_END_VALUE,VARCHAR2(100 CHAR),Giá trị cuối năm báo cáo (đầu kỳ của năm sau),,
SSC_REPORT_DETAIL,YEAR_BEGIN_VALUE,VARCHAR2(100 CHAR),Giá trị đầu năm báo cáo (số dư đầu kỳ),,
SSC_REPORT_DETAIL,CURRENT_YEAR_VALUE,VARCHAR2(100 CHAR),Giá trị năm nay (kỳ hiện tại),,
SSC_REPORT_DETAIL,PRIOR_YEAR_VALUE,VARCHAR2(100 CHAR),Giá trị năm trước (kỳ so sánh),,
SSC_REPORT_DETAIL,SHEET_NAME,VARCHAR2(100 CHAR),"Mã sheet báo cáo (LoaiBaoCaoChiTietEnum/TEN_SHEET): 1=BCDKT, 2=KQKD, 3=KQKDHD, 4=LCTT-TT, 5=LCTT-GT, 6=CTTKC, 9=THBDVCSH",,
SSC_REPORT_DETAIL,PREPARER_NAME,VARCHAR2(100 CHAR),Họ tên người lập biểu,,
SSC_REPORT_DETAIL,CHIEF_ACCOUNTANT,VARCHAR2(100 CHAR),Họ tên kế toán trưởng,,
SSC_REPORT_DETAIL,PREPARATION_DATE,VARCHAR2(100 CHAR),Ngày lập biểu,,
SSC_REPORT_DETAIL,DIRECTOR_NAME,VARCHAR2(100 CHAR),Họ tên Giám đốc/Tổng giám đốc ký báo cáo,,
SSC_REPORT_DETAIL,PRACTICE_CERT_NUMBER,VARCHAR2(100 CHAR),Số chứng chỉ hành nghề kiểm toán,,
SSC_REPORT_DETAIL,AUDIT_SERVICE_UNIT,VARCHAR2(100 CHAR),Đơn vị cung cấp dịch vụ kiểm toán,,
SSC_REPORT_DETAIL,BEGIN_BALANCE_CURRENT_YEAR,VARCHAR2(100 BYTE),Số dư đầu năm nay,,
SSC_REPORT_DETAIL,BEGIN_BALANCE_PRIOR_YEAR,VARCHAR2(100 BYTE),Số dư đầu năm trước,,
SSC_REPORT_DETAIL,INCREASE_PRIOR_YEAR,VARCHAR2(100 BYTE),Số tăng năm trước,,
SSC_REPORT_DETAIL,DECREASE_PRIOR_YEAR,VARCHAR2(100 BYTE),Số giảm năm trước,,
SSC_REPORT_DETAIL,INCREASE_CURRENT_YEAR,VARCHAR2(100 BYTE),Số tăng năm nay,,
SSC_REPORT_DETAIL,DECREASE_CURRENT_YEAR,VARCHAR2(100 BYTE),Số giảm năm nay,,
SSC_REPORT_DETAIL,END_BALANCE_PRIOR_YEAR,VARCHAR2(100 BYTE),Số dư cuối năm trước,,
SSC_REPORT_DETAIL,END_BALANCE_CURRENT_YEAR,VARCHAR2(100 BYTE),Số dư cuối năm nay,,
SSC_REPORT_DETAIL,TOTAL_CURRENT_YEAR,VARCHAR2(100 CHAR),Tổng hợp năm nay,,
SSC_REPORT_DETAIL,TOTAL_PRIOR_YEAR,VARCHAR2(100 CHAR),Tổng hợp năm trước,,
SSC_REPORT_DETAIL,CURRENT_YEAR_AMOUNT,VARCHAR2(100 CHAR),Số tiền/giá trị năm nay,,
SSC_REPORT_DETAIL,PREVIOUS_YEAR_AMOUNT,VARCHAR2(100 CHAR),Số tiền/giá trị năm ngoái,,
SUBJECT_PROFILE,ID,VARCHAR2(50 CHAR),Khóa chính của bản ghi (ID số tự tăng),,
SUBJECT_PROFILE,PROFILE_ID,VARCHAR2(50 CHAR),ID hồ sơ thanh tra/giám sát gốc,,
SUBJECT_PROFILE,SUBJECT_TYPE,NUMBER,"Loại đối tượng: 1=CTĐC, 2=CTCK, 3=QLQ, 4=Cá nhân, 5=Ngoài danh mục",,
SUBJECT_PROFILE,SUBJECT_NAME,VARCHAR2(255 CHAR),Tên tổ chức/cá nhân đối tượng,,
SUBJECT_PROFILE,SHORT_NAME,VARCHAR2(50 CHAR),Tên viết tắt của đối tượng,,
SUBJECT_PROFILE,OFFICIAL_LETTER_ID,VARCHAR2(50 CHAR),ID công văn liên quan đến hồ sơ,,
SUBJECT_PROFILE,BUSINESS_LICENSE_NUMBER,VARCHAR2(255 CHAR),Số giấy phép kinh doanh của đối tượng,,
SUBJECT_PROFILE,COUNTRY_ID,VARCHAR2(1000 CHAR),FK -> danh mục quốc gia của đối tượng,,
SUBJECT_PROFILE,WEBSITE,VARCHAR2(255 CHAR),Địa chỉ website,,
SUBJECT_PROFILE,EMAIL,VARCHAR2(255 CHAR),Địa chỉ email liên hệ,,
SUBJECT_PROFILE,PHONE,VARCHAR2(255 CHAR),Số điện thoại liên hệ,,
SUBJECT_PROFILE,FAX,VARCHAR2(255 CHAR),Số fax,,
SUBJECT_PROFILE,ADDRESS,VARCHAR2(255 CHAR),Địa chỉ,,
SUBJECT_PROFILE,NOTE,VARCHAR2(255 CHAR),Ghi chú bổ sung,,
SUBJECT_PROFILE,SORT_ORDER,NUMBER,Số thứ tự hiển thị/sắp xếp,,
SUBJECT_PROFILE,DATE_OF_BIRTH,DATE,Ngày sinh,,
SUBJECT_PROFILE,GENDER,NUMBER,"Giới tính: 1=Nam, 0=Nữ",,
SUBJECT_PROFILE,ID_CARD_NUMBER,VARCHAR2(50 CHAR),Số CMND/hộ chiếu người đại diện theo pháp luật,,
SUBJECT_PROFILE,CREATED_BY,VARCHAR2(50 CHAR),Tài khoản/tên người tạo bản ghi,,FK suy luận → SYS_USER.ID
SUBJECT_PROFILE,CREATED_AT,DATE,Thời điểm tạo bản ghi,,
SUBJECT_PROFILE,SUBJECT_TYPE_CATALOG_ID,VARCHAR2(50 CHAR),FK -> danh mục loại đối tượng,,
SUBJECT_PROFILE,SECURITIES_CODE,VARCHAR2(50 CHAR),Mã chứng khoán liên quan đến hành vi vi phạm giao dịch,,
SUBJECT_PROFILE,ORG_REPRESENTATIVE_NAME,VARCHAR2(50 CHAR),Họ tên người đại diện tổ chức,,
SUBJECT_PROFILE,FULL_SEARCH,VARCHAR2(4000 CHAR),Chuỗi tìm kiếm toàn văn (full-text search) tổng hợp các trường,,
SUBJECT_PROFILE,ACCOUNT_NUMBER,VARCHAR2(50 CHAR),Số tài khoản chứng khoán liên quan,,
SUBJECT_PROFILE,ACCOUNT_OPENING_PLACE,VARCHAR2(50 CHAR),Nơi mở tài khoản chứng khoán,,
SUBJECT_PROFILE,DECISION_ID,VARCHAR2(50 BYTE),FK -> quyết định liên quan đến hồ sơ,,
SUBJECT_PROFILE,MARKET,NUMBER,"Thị trường: 1=HOSE, 2=HNX, 3=UPCOM",,
SYS_AUDIT_LOG,ID,NUMBER,Khóa chính của bản ghi (ID số tự tăng),PK,
SYS_AUDIT_LOG,USERNAME,VARCHAR2(100 CHAR),Tên đăng nhập,,
SYS_AUDIT_LOG,DESCRIPTION,VARCHAR2(1000 CHAR),Mô tả chi tiết,,
