Tên bảng,Tên trường,Mô tả,Khóa,Ghi chú (FK suy luận)
PCRT_HO_SO,MANG_NGHIEP_VU_ID,Tham chiếu DM_MANG_NGHIEP_VU.ID,FK,FK → DM_MANG_NGHIEP_VU.ID
PCRT_HO_SO,NGAY_NHAN_HO_SO,Ngày nhận hồ sơ,,
PCRT_HO_SO,LANH_DAO_PHU_TRACH,Tham chiếu DM_CAN_BO.ID,FK,FK → DM_CAN_BO.ID
PCRT_HO_SO,CHUYEN_VIEN_XU_LY,Tham chiếu DM_CAN_BO.ID,FK,FK → DM_CAN_BO.ID
PCRT_HO_SO,MA_SO_LUU_TRU,Mã số lưu trữ,,
PCRT_HO_SO,NOI_DUNG,Nội dung hồ sơ,,
PCRT_HO_SO,TRANG_THAI_ID,Tham chiếu DM_TRANG_THAI_HO_SO.ID,FK,FK → DM_TRANG_THAI_HO_SO.ID
PCRT_HO_SO,NGUOI_TAO,Người tạo,FK,FK → SYS_NGUOI_DUNG.TEN_DANG_NHAP
PCRT_HO_SO,NGAY_TAO,Ngày tạo,,
PCRT_HO_SO,NGUOI_SUA,Người sửa,FK,FK → SYS_NGUOI_DUNG.TEN_DANG_NHAP
PCRT_HO_SO,NGAY_SUA,Ngày sửa,,
PCRT_HO_SO_VAN_BAN,ID,"Khóa chính, tự tăng",PK,
PCRT_HO_SO_VAN_BAN,HO_SO_ID,Tham chiếu PCRT_HO_SO.ID,FK,FK → PCRT_HO_SO.ID
PCRT_HO_SO_VAN_BAN,SO_HIEU,Số hiệu văn bản,,
PCRT_HO_SO_VAN_BAN,TEN_TAI_LIEU,Tên tài liệu,,
PCRT_HO_SO_VAN_BAN,SO_TRANG,Số trang,,
PCRT_HO_SO_VAN_BAN,NGUON_GOC,Nguồn gốc tài liệu,,
PCRT_HO_SO_VAN_BAN,FILE_NAME,Tên file,,
PCRT_HO_SO_VAN_BAN,FILE_PATH,Đường dẫn file,,
PCRT_HO_SO_VAN_BAN,FILE_SIZE,Kích thước file,,
PCRT_VAN_BAN_XU_LY,ID,"Khóa chính, tự tăng",PK,
PCRT_VAN_BAN_XU_LY,HO_SO_ID,Tham chiếu PCRT_HO_SO.ID,FK,FK → PCRT_HO_SO.ID
PCRT_VAN_BAN_XU_LY,SO_QD_XU_PHAT,Số quyết định xử phạt / công văn nhắc nhở,,
PCRT_VAN_BAN_XU_LY,SO_BIEN_BAN_VPHC,Số biên bản vi phạm hành chính,,
PCRT_VAN_BAN_XU_LY,NGAY_KY_BIEN_BAN,Ngày ký biên bản VPHC,,
PCRT_VAN_BAN_XU_LY,NOI_DUNG_XU_PHAT,Nội dung xử phạt,,
PCRT_VAN_BAN_XU_LY,TONG_SO_TIEN_PHAT,Tổng số tiền phạt,,
PCRT_VAN_BAN_XU_LY,GHI_CHU,Ghi chú,,
PCRT_VAN_BAN_XU_LY,TRANG_THAI,Trạng thái,,
PCRT_VAN_BAN_XU_LY,NGUOI_TAO,Người tạo,FK,FK → SYS_NGUOI_DUNG.TEN_DANG_NHAP
PCRT_VAN_BAN_XU_LY,NGAY_TAO,Ngày tạo,,
PCRT_BAO_CAO,ID,"Khóa chính, tự tăng",PK,
PCRT_BAO_CAO,MA_BAO_CAO,Mã báo cáo (duy nhất),,
PCRT_BAO_CAO,TEN_BAO_CAO,Tên báo cáo,,
PCRT_BAO_CAO,NGAY_LAP_BAO_CAO,Ngày lập báo cáo,,
PCRT_BAO_CAO,NGAY_GUI_BAO_CAO,Ngày gửi báo cáo,,
PCRT_BAO_CAO,TU_NGAY_TONG_HOP,Từ ngày tổng hợp,,
PCRT_BAO_CAO,DEN_NGAY_TONG_HOP,Đến ngày tổng hợp,,
PCRT_BAO_CAO,NOI_DUNG,Nội dung báo cáo,,
PCRT_BAO_CAO,FILE_BAO_CAO,Đường dẫn file báo cáo,,
PCRT_BAO_CAO,NGUOI_TAO,Người tạo,FK,FK → SYS_NGUOI_DUNG.TEN_DANG_NHAP
PCRT_BAO_CAO,NGAY_TAO,Ngày tạo,,
DM_CAN_BO,ID,"Khóa chính, tự tăng",PK,
DM_CAN_BO,TEN_DANG_NHAP,Tên đăng nhập (liên kết tài khoản hệ thống),,
DM_CAN_BO,HO_VA_TEN,Họ và tên cán bộ,,
DM_CAN_BO,NGAY_SINH,Ngày sinh,,
DM_CAN_BO,GIOI_TINH,Giới tính: NAM / NU,,
DM_CAN_BO,DIEN_THOAI,Số điện thoại,,
DM_CAN_BO,EMAIL,Email,,
DM_CAN_BO,DIA_CHI,Địa chỉ,,
DM_CAN_BO,CONG_TY_PHU_TRACH,Công ty phụ trách,,
DM_CAN_BO,TRANG_THAI,Trạng thái: SU_DUNG / KHONG_SU_DUNG,,
DM_CAN_BO,NGUOI_TAO,Người tạo,,
DM_CAN_BO,NGAY_TAO,Ngày tạo,,
DM_CAN_BO,NGUOI_SUA,Người sửa,,
DM_CAN_BO,NGAY_SUA,Ngày sửa,,
DM_CONG_TY_QLQ,ID,"Khóa chính, tự tăng",PK,
DM_CONG_TY_QLQ,LOAI_HINH_CONG_TY,Loại hình công ty,,
DM_CONG_TY_QLQ,TEN_TIENG_VIET,Tên tiếng Việt,,
DM_CONG_TY_QLQ,TEN_TIENG_ANH,Tên tiếng Anh,,
DM_CONG_TY_QLQ,TEN_VIET_TAT,Tên viết tắt,,
DM_CONG_TY_QLQ,VON_DIEU_LE,Vốn điều lệ,,
DM_CONG_TY_QLQ,LOAI_QUY,Loại quỹ (đối với quỹ đầu tư),,
DM_CONG_TY_QLQ,TRANG_THAI_HOAT_DONG,Trạng thái hoạt động,,
DM_CONG_TY_QLQ,DIA_CHI,Địa chỉ,,
DM_CONG_TY_QLQ,DIEN_THOAI,Điện thoại,,
DM_CONG_TY_QLQ,EMAIL,Email,,
DM_CONG_TY_QLQ,GIAY_PHEP_KINH_DOANH,Số giấy phép kinh doanh,,
DM_CONG_TY_QLQ,WEBSITE,Website,,
DM_CONG_TY_QLQ,NGUOI_TAO,Người tạo,,
DM_CONG_TY_QLQ,NGAY_TAO,Ngày tạo,,
DM_CONG_TY_QLQ,NGUOI_SUA,Người sửa,,
DM_CONG_TY_QLQ,NGAY_SUA,Ngày sửa,,
DM_CONG_TY_CK,ID,"Khóa chính, tự tăng",PK,
DM_CONG_TY_CK,LOAI_HINH_CONG_TY,Loại hình công ty,,
DM_CONG_TY_CK,TEN_TIENG_VIET,Tên tiếng Việt,,
DM_CONG_TY_CK,TEN_TIENG_ANH,Tên tiếng Anh,,
DM_CONG_TY_CK,TEN_VIET_TAT,Tên viết tắt,,
DM_CONG_TY_CK,VON_DIEU_LE,Vốn điều lệ,,
DM_CONG_TY_CK,TRANG_THAI_HOAT_DONG,Trạng thái hoạt động,,
DM_CONG_TY_CK,DIA_CHI,Địa chỉ,,
DM_CONG_TY_CK,DIEN_THOAI,Điện thoại,,
DM_CONG_TY_CK,EMAIL,Email,,
DM_CONG_TY_CK,GIAY_PHEP_KINH_DOANH,Số giấy phép kinh doanh,,
DM_CONG_TY_CK,WEBSITE,Website,,
DM_CONG_TY_CK,NGUOI_TAO,Người tạo,,
DM_CONG_TY_CK,NGAY_TAO,Ngày tạo,,
DM_CONG_TY_CK,NGUOI_SUA,Người sửa,,
DM_CONG_TY_CK,NGAY_SUA,Ngày sửa,,
DM_CONG_TY_DC,ID,"Khóa chính, tự tăng",PK,
DM_CONG_TY_DC,LOAI_HINH_CONG_TY,Loại hình công ty,,
DM_CONG_TY_DC,TEN_TIENG_VIET,Tên tiếng Việt,,
DM_CONG_TY_DC,TEN_TIENG_ANH,Tên tiếng Anh,,
DM_CONG_TY_DC,TEN_VIET_TAT,Tên viết tắt,,
DM_CONG_TY_DC,VON_DIEU_LE,Vốn điều lệ,,
DM_CONG_TY_DC,TRANG_THAI_HOAT_DONG,Trạng thái hoạt động,,
DM_CONG_TY_DC,DIA_CHI,Địa chỉ,,
DM_CONG_TY_DC,DIEN_THOAI,Điện thoại,,
DM_CONG_TY_DC,EMAIL,Email,,
DM_CONG_TY_DC,GIAY_PHEP_KINH_DOANH,Số giấy phép kinh doanh,,
DM_CONG_TY_DC,WEBSITE,Website,,
DM_CONG_TY_DC,NGUOI_TAO,Người tạo,,
DM_CONG_TY_DC,NGAY_TAO,Ngày tạo,,
DM_CONG_TY_DC,NGUOI_SUA,Người sửa,,
DM_CONG_TY_DC,NGAY_SUA,Ngày sửa,,
DM_DOI_TUONG_KHAC,ID,"Khóa chính, tự tăng",PK,
DM_DOI_TUONG_KHAC,LOAI_DOI_TUONG,Loại: CA_NHAN / TO_CHUC,,
DM_DOI_TUONG_KHAC,TEN_DOI_TUONG,Tên đối tượng,,
DM_DOI_TUONG_KHAC,TEN_VIET_TAT,Tên viết tắt,,
DM_DOI_TUONG_KHAC,NGUOI_DAI_DIEN,Người đại diện,,
DM_DOI_TUONG_KHAC,SO_GPKD,Số giấy phép kinh doanh,,
DM_DOI_TUONG_KHAC,QUOC_GIA_ID,Tham chiếu DM_QUOC_GIA.ID,FK,FK → DM_QUOC_GIA.ID
DM_DOI_TUONG_KHAC,WEBSITE,Website,,
DM_DOI_TUONG_KHAC,EMAIL,Email,,
DM_DOI_TUONG_KHAC,SO_DIEN_THOAI,Số điện thoại,,
DM_DOI_TUONG_KHAC,FAX,Số FAX,,
DM_DOI_TUONG_KHAC,DIA_CHI,Địa chỉ,,
DM_DOI_TUONG_KHAC,NGUOI_TAO,Người tạo,,
DM_DOI_TUONG_KHAC,NGAY_TAO,Ngày tạo,,
DM_BIEU_MAU,ID,"Khóa chính, tự tăng",PK,
DM_BIEU_MAU,MA_BIEU_MAU,Mã biểu mẫu (duy nhất),,
DM_BIEU_MAU,TEN_BIEU_MAU,Tên biểu mẫu (duy nhất),,
DM_BIEU_MAU,TRICH_DAN,Trích dẫn / nguồn văn bản,,
DM_BIEU_MAU,FILE_NAME,Tên file biểu mẫu đính kèm,,
DM_BIEU_MAU,FILE_PATH,Đường dẫn file biểu mẫu,,
DM_BIEU_MAU,NGUOI_TAO,Người tạo,,
DM_BIEU_MAU,NGAY_TAO,Ngày tạo,,
DM_BIEU_MAU,NGUOI_SUA,Người sửa,,
DM_BIEU_MAU,NGAY_SUA,Ngày sửa,,
DM_CHUC_VU,ID,"Khóa chính, tự tăng",PK,
DM_CHUC_VU,MA_CHUC_VU,Mã chức vụ (duy nhất),,
DM_CHUC_VU,TEN_CHUC_VU,Tên chức vụ,,
DM_CHUC_VU,NGUOI_TAO,Người tạo,,
DM_CHUC_VU,NGAY_TAO,Ngày tạo,,
DM_DON_VI,ID,"Khóa chính, tự tăng",PK,
DM_DON_VI,DON_VI_CHA_ID,Tham chiếu đệ quy DM_DON_VI.ID,FK,FK → DM_DON_VI.ID
DM_DON_VI,MA_DON_VI,Mã đơn vị (duy nhất),,
DM_DON_VI,TEN_DON_VI,Tên đơn vị,,
DM_DON_VI,TINH_THANH_ID,Tham chiếu DM_TINH_THANH.ID,FK,FK → DM_TINH_THANH.ID
DM_DON_VI,DIA_CHI,Địa chỉ đơn vị,,
DM_DON_VI,DIEN_THOAI,Số điện thoại,,
DM_DON_VI,NGUOI_TAO,Người tạo,,
DM_DON_VI,NGAY_TAO,Ngày tạo,,
DM_HO_SO,ID,"Khóa chính, tự tăng",PK,
DM_HO_SO,MA_HO_SO,Mã hồ sơ (duy nhất),,
DM_HO_SO,TEN_HO_SO,Tên loại hồ sơ,,
DM_HO_SO,MO_TA,Mô tả loại hồ sơ,,
DM_HO_SO,NGUOI_TAO,Người tạo,,
DM_HO_SO,NGAY_TAO,Ngày tạo,,
DM_TRANG_THAI_HO_SO,ID,"Khóa chính, tự tăng",PK,
DM_TRANG_THAI_HO_SO,MA_TRANG_THAI,Mã trạng thái (duy nhất),,
DM_TRANG_THAI_HO_SO,TEN_TRANG_THAI,Tên trạng thái hồ sơ,,
DM_TRANG_THAI_HO_SO,MO_TA,Mô tả trạng thái,,
DM_TRANG_THAI_HO_SO,NGUOI_TAO,Người tạo,,
DM_TRANG_THAI_HO_SO,NGAY_TAO,Ngày tạo,,
DM_LINH_VUC,ID,"Khóa chính, tự tăng",PK,
DM_LINH_VUC,MA_LINH_VUC,Mã lĩnh vực (duy nhất),,
DM_LINH_VUC,TEN_LINH_VUC,Tên lĩnh vực,,
DM_LINH_VUC,NGUOI_TAO,Người tạo,,
DM_LINH_VUC,NGAY_TAO,Ngày tạo,,
DM_QUOC_GIA,ID,"Khóa chính, tự tăng",PK,
DM_QUOC_GIA,MA_QUOC_GIA,"Mã quốc gia (ISO 3166, duy nhất)",,
DM_QUOC_GIA,TEN_QUOC_GIA,Tên quốc gia,,
DM_QUOC_GIA,NGUOI_TAO,Người tạo,,
DM_QUOC_GIA,NGAY_TAO,Ngày tạo,,
DM_TINH_THANH,ID,"Khóa chính, tự tăng",PK,
DM_TINH_THANH,MA_TINH_THANH,Mã tỉnh thành (duy nhất),,
DM_TINH_THANH,TEN_TINH_THANH,Tên tỉnh thành,,
DM_TINH_THANH,NGUOI_TAO,Người tạo,,
DM_TINH_THANH,NGAY_TAO,Ngày tạo,,
DM_HANH_VI_VI_PHAM,ID,"Khóa chính, tự tăng",PK,
DM_HANH_VI_VI_PHAM,MA_HANH_VI,Mã hành vi vi phạm (duy nhất),,
DM_HANH_VI_VI_PHAM,TEN_HANH_VI,Tên hành vi vi phạm,,
DM_HANH_VI_VI_PHAM,MO_TA,Mô tả hành vi,,
DM_HANH_VI_VI_PHAM,NGUOI_TAO,Người tạo,,
DM_HANH_VI_VI_PHAM,NGAY_TAO,Ngày tạo,,
DM_HINH_THUC_PHAT,ID,"Khóa chính, tự tăng",PK,
DM_HINH_THUC_PHAT,MA_HINH_THUC_PHAT,Mã hình thức phạt (duy nhất),,
DM_HINH_THUC_PHAT,TEN_HINH_THUC_PHAT,Tên hình thức phạt,,
DM_HINH_THUC_PHAT,MO_TA,Mô tả,,
DM_HINH_THUC_PHAT,NGUOI_TAO,Người tạo,,
DM_HINH_THUC_PHAT,NGAY_TAO,Ngày tạo,,
DM_HINH_THUC_VAN_BAN,ID,"Khóa chính, tự tăng",PK,
DM_HINH_THUC_VAN_BAN,MA_HINH_THUC,Mã hình thức văn bản (duy nhất),,
DM_HINH_THUC_VAN_BAN,TEN_HINH_THUC,Tên hình thức văn bản,,
DM_HINH_THUC_VAN_BAN,NGUOI_TAO,Người tạo,,
DM_HINH_THUC_VAN_BAN,NGAY_TAO,Ngày tạo,,
DM_MANG_NGHIEP_VU,ID,"Khóa chính, tự tăng",PK,
DM_MANG_NGHIEP_VU,MA_MANG_NV,Mã mảng nghiệp vụ (duy nhất),,
DM_MANG_NGHIEP_VU,TEN_MANG_NV,Tên mảng nghiệp vụ,,
DM_MANG_NGHIEP_VU,MO_TA,Mô tả,,
DM_MANG_NGHIEP_VU,NGUOI_TAO,Người tạo,,
DM_MANG_NGHIEP_VU,NGAY_TAO,Ngày tạo,,
DM_MUC_DO_BAO_MAT,ID,"Khóa chính, tự tăng",PK,
DM_MUC_DO_BAO_MAT,MA_MUC_DO,Mã mức độ bảo mật (duy nhất),,
DM_MUC_DO_BAO_MAT,TEN_MUC_DO,Tên mức độ bảo mật,,
DM_MUC_DO_BAO_MAT,NGUOI_TAO,Người tạo,,
DM_MUC_DO_BAO_MAT,NGAY_TAO,Ngày tạo,,
DM_CAN_CU_THANH_TRA,ID,"Khóa chính, tự tăng",PK,
DM_CAN_CU_THANH_TRA,MA_CAN_CU,Mã căn cứ thanh tra (duy nhất),,
DM_CAN_CU_THANH_TRA,TEN_CAN_CU,Tên căn cứ thanh tra,,
DM_CAN_CU_THANH_TRA,MO_TA,Mô tả,,
DM_CAN_CU_THANH_TRA,NGUOI_TAO,Người tạo,,
DM_CAN_CU_THANH_TRA,NGAY_TAO,Ngày tạo,,
DM_DANH_MUC_KHAC,ID,"Khóa chính, tự tăng",PK,
DM_DANH_MUC_KHAC,NHOM_DANH_MUC,Nhóm danh mục (phân biệt loại),,
DM_DANH_MUC_KHAC,MA_DANH_MUC,Mã danh mục (duy nhất trong nhóm),,
DM_DANH_MUC_KHAC,TEN_DANH_MUC,Tên danh mục,,
DM_DANH_MUC_KHAC,MO_TA,Mô tả,,
DM_DANH_MUC_KHAC,THU_TU,Thứ tự hiển thị,,
DM_DANH_MUC_KHAC,NGUOI_TAO,Người tạo,,
DM_DANH_MUC_KHAC,NGAY_TAO,Ngày tạo,,
SYS_NGUOI_DUNG,ID,"Khóa chính, tự tăng",PK,
SYS_NGUOI_DUNG,TEN_DANG_NHAP,Tên đăng nhập (duy nhất),,
SYS_NGUOI_DUNG,MAT_KHAU,"Mật khẩu (đã mã hóa, tối đa 50 ký tự gốc)",,
SYS_NGUOI_DUNG,HO_TEN,Họ và tên,,
SYS_NGUOI_DUNG,TRANG_THAI,Trạng thái: SU_DUNG / KHONG_SU_DUNG,,
SYS_NGUOI_DUNG,NGAY_TAO,Ngày tạo tài khoản,,
SYS_NGUOI_DUNG,NGUOI_TAO,Người tạo tài khoản,,
SYS_NGUOI_DUNG,NGAY_SUA,Ngày sửa gần nhất,,
SYS_NGUOI_DUNG,NGUOI_SUA,Người sửa gần nhất,,
SYS_NHOM_NGUOI_DUNG,ID,"Khóa chính, tự tăng",PK,
SYS_NHOM_NGUOI_DUNG,MA_NHOM,"Mã nhóm (duy nhất, tối đa 50 ký tự, không chứa ký tự đặc biệt)",,
SYS_NHOM_NGUOI_DUNG,TEN_NHOM,Tên nhóm người dùng,,
SYS_NHOM_NGUOI_DUNG,MO_TA,Mô tả nhóm,,
SYS_NHOM_NGUOI_DUNG,NGUOI_TAO,Người tạo,,
SYS_NHOM_NGUOI_DUNG,NGAY_TAO,Ngày tạo,,
SYS_NHOM_NGUOI_DUNG,NGUOI_SUA,Người sửa,,
SYS_NHOM_NGUOI_DUNG,NGAY_SUA,Ngày sửa,,
SYS_NGUOI_DUNG_NHOM,ID,"Khóa chính, tự tăng",PK,
SYS_NGUOI_DUNG_NHOM,NGUOI_DUNG_ID,Tham chiếu SYS_NGUOI_DUNG.ID,FK,FK → SYS_NGUOI_DUNG.ID
SYS_NGUOI_DUNG_NHOM,NHOM_ID,Tham chiếu SYS_NHOM_NGUOI_DUNG.ID,FK,FK → SYS_NHOM_NGUOI_DUNG.ID
SYS_NGUOI_DUNG_NHOM,NGAY_THEM,Ngày thêm vào nhóm,,
SYS_NGUOI_DUNG_NHOM,NGUOI_THEM,Người thực hiện thêm,,
SYS_NHAT_KY,ID,"Khóa chính, tự tăng",PK,
SYS_NHAT_KY,NGUOI_DUNG_ID,Tham chiếu SYS_NGUOI_DUNG.ID,FK,FK → SYS_NGUOI_DUNG.ID
SYS_NHAT_KY,TEN_DANG_NHAP,Tên đăng nhập người thực hiện,,
SYS_NHAT_KY,THOI_GIAN,Thời gian thực hiện hành động,,
SYS_NHAT_KY,MODULE,Module/chức năng thực hiện,,
SYS_NHAT_KY,HANH_DONG,Hành động: THEM / SUA / XOA / XEM,,
SYS_NHAT_KY,DOI_TUONG,Đối tượng tác động,,
SYS_NHAT_KY,KET_QUA,Kết quả: THANH_CONG / THAT_BAI,,
SYS_NHAT_KY,MO_TA,Mô tả chi tiết,,
SYS_NHAT_KY,DIA_CHI_IP,Địa chỉ IP máy thực hiện,,
SYS_NHAT_KY,IS_DELETED,"Đã xóa: 1-Đã xóa (có thể khôi phục), 0-Bình thường",,
SYS_THAM_SO,ID,"Khóa chính, tự tăng",PK,
SYS_THAM_SO,MA_THAM_SO,"Mã tham số (duy nhất, ví dụ: IP_CENTER_COMPUTER)",,
SYS_THAM_SO,GIA_TRI,Giá trị tham số,,
SYS_THAM_SO,MO_TA,Mô tả tham số,,
SYS_THAM_SO,NHOM,Nhóm tham số (IP / EMAIL / LDAP / SYSTEM),,
SYS_THAM_SO,NGUOI_SUA,Người sửa gần nhất,,
SYS_THAM_SO,NGAY_SUA,Ngày sửa gần nhất,,
SYS_SAO_LUU,ID,"Khóa chính, tự tăng",PK,
SYS_SAO_LUU,TEN_SAO_LUU,Tên cấu hình sao lưu,,
SYS_SAO_LUU,LOAI_SAO_LUU,Loại: HANG_NGAY / HANG_TUAN / HANG_THANG,,
SYS_SAO_LUU,THOI_GIAN_SAO_LUU,Thời gian thực hiện sao lưu (HH:MM),,
SYS_SAO_LUU,THU_MUC_LUU,Thư mục lưu trữ backup,,
SYS_SAO_LUU,TRANG_THAI,Trạng thái: BAT / TAT,,
SYS_SAO_LUU,NGUOI_TAO,Người tạo,,
SYS_SAO_LUU,NGAY_TAO,Ngày tạo,,
SYS_NHAT_KY_SAO_LUU,ID,"Khóa chính, tự tăng",PK,
SYS_NHAT_KY_SAO_LUU,SAO_LUU_ID,Tham chiếu SYS_SAO_LUU.ID,FK,FK → SYS_SAO_LUU.ID
SYS_NHAT_KY_SAO_LUU,THOI_GIAN_THUC_HIEN,Thời gian thực hiện sao lưu,,
SYS_NHAT_KY_SAO_LUU,KET_QUA,Kết quả: THANH_CONG / THAT_BAI,,
SYS_NHAT_KY_SAO_LUU,FILE_SAO_LUU,Đường dẫn file backup,,
SYS_NHAT_KY_SAO_LUU,KICH_THUOC,Kích thước file backup (bytes),,
SYS_NHAT_KY_SAO_LUU,MO_TA,Mô tả / thông báo lỗi nếu thất bại,,
SYS_VAN_BAN_PHAP_QUY,ID,"Khóa chính, tự tăng",PK,
SYS_VAN_BAN_PHAP_QUY,SO_HIEU,Số hiệu văn bản,,
SYS_VAN_BAN_PHAP_QUY,TEN_VAN_BAN,Tên văn bản pháp quy,,
SYS_VAN_BAN_PHAP_QUY,NGAY_BAN_HANH,Ngày ban hành,,
SYS_VAN_BAN_PHAP_QUY,CO_QUAN_BAN_HANH,Cơ quan ban hành,,
SYS_VAN_BAN_PHAP_QUY,LINH_VUC_ID,Tham chiếu DM_LINH_VUC.ID,FK,FK → DM_LINH_VUC.ID
SYS_VAN_BAN_PHAP_QUY,MO_TA,Mô tả nội dung văn bản,,
SYS_VAN_BAN_PHAP_QUY,FILE_NAME,Tên file đính kèm,,
SYS_VAN_BAN_PHAP_QUY,FILE_PATH,Đường dẫn file,,
SYS_VAN_BAN_PHAP_QUY,TRANG_THAI,Trạng thái: HIEU_LUC / HET_HIEU_LUC,,
SYS_VAN_BAN_PHAP_QUY,NGUOI_TAO,Người tạo,,
SYS_VAN_BAN_PHAP_QUY,NGAY_TAO,Ngày tạo,,
SYS_VAN_BAN_PHAP_QUY,NGUOI_SUA,Người sửa,,
SYS_VAN_BAN_PHAP_QUY,NGAY_SUA,Ngày sửa,,
