Tên bảng,Tên trường,Kiểu dữ liệu,Mô tả,Khóa,Ghi chú (FK suy luận)
TVRP_RESOURCE_GRANT,LOCKUNTIL,NVARCHAR2(50 CHAR),"Thời điểm khóa hết hiệu lực (UTC, NULL=khóa vô thời hạn)",,
TVRP_RESOURCE_GRANT,REVOKEDAT,NVARCHAR2(50 CHAR),"Thời điểm thu hồi quyền cấp (UTC, NULL=vẫn đang hoạt động)",,
TVRP_RESOURCE_GRANT,Loai,Mo ta / Dieu kien,,,
TVRP_RESOURCE_GRANT,Unique,Gia tri duy nhat,,,
TVRP_FIELD_PERMISSION,ID,"NUMBER(19,0)",Khóa chính (tự tăng),,
TVRP_FIELD_PERMISSION,CONTENTTYPE,VARCHAR2(255 BYTE),Loại nội dung áp dụng quyền trường này,,
TVRP_FIELD_PERMISSION,FIELDNAME,VARCHAR2(255 BYTE),Tên trường trong cấu trúc JSON của loại nội dung,,
TVRP_FIELD_PERMISSION,FIELDPATH,VARCHAR2(500 BYTE),Fieldpath,,
TVRP_FIELD_PERMISSION,ROLENAME,VARCHAR2(255 BYTE),Rolename,,
TVRP_FIELD_PERMISSION,DENYREAD,"NUMBER(1,0)",Denyread,,
TVRP_FIELD_PERMISSION,DENYWRITE,"NUMBER(1,0)",Denywrite,,
TVRP_FIELD_PERMISSION,DENYDELETE,"NUMBER(1,0)",Denydelete,,
TVRP_FIELD_PERMISSION,CONDITIONS,CLOB,Conditions,,
TVRP_FIELD_PERMISSION,PRIORITY,"NUMBER(10,0)",Thứ tự ưu tiên (số nhỏ hơn = ưu tiên cao hơn),,
TVRP_FIELD_PERMISSION,ISACTIVE,"NUMBER(1,0)",Isactive,,
TVRP_FIELD_PERMISSION,CREATEDBY,VARCHAR2(255 BYTE),Tên đăng nhập người tạo bản ghi,,
TVRP_FIELD_PERMISSION,UPDATEDBY,VARCHAR2(255 BYTE),Tên đăng nhập người cập nhật lần cuối,,
TVRP_FIELD_PERMISSION,RESOURCETYPE,VARCHAR2(100 BYTE),Resourcetype,,
TVRP_FIELD_PERMISSION,CREATEDAT,NVARCHAR2(50 CHAR),Thời điểm tạo bản ghi (UTC),,
TVRP_FIELD_PERMISSION,UPDATEDAT,NVARCHAR2(50 CHAR),Thời điểm cập nhật lần cuối (UTC),,
TVRP_FIELD_PERMISSION,DENYREADREASON,VARCHAR2(500 BYTE),Denyreadreason,,
TVRP_FIELD_PERMISSION,DENYWRITEREASON,VARCHAR2(500 BYTE),Denywritereason,,
TVRP_FIELD_PERMISSION,DENYDELETEREASON,VARCHAR2(500 BYTE),Denydeletereason,,
TVRP_FIELD_PERMISSION,Loai,Mo ta / Dieu kien,,,
TVRP_FIELD_PERMISSION,Unique,Gia tri duy nhat,,,
TVRP_SOD_RULE,ID,"NUMBER(19,0)",Khóa chính (tự tăng),,
TVRP_SOD_RULE,CODE,VARCHAR2(64 BYTE),Mã quy tắc SoD duy nhất (ví dụ: SOD-001-MAKER-CHECKER),,
TVRP_SOD_RULE,DESCRIPTION,VARCHAR2(500 BYTE),Mô tả hoặc ghi chú,,
TVRP_SOD_RULE,FORBIDDENPAIRSJSON,CLOB,Mảng JSON các cặp quyền cấm - mỗi cặp xác định hai quyền không được đồng thời tồn tại,,
TVRP_SOD_RULE,SEVERITY,VARCHAR2(8 BYTE),"Mức thực thi: BLOCK (chặn cứng - từ chối ủy quyền hoàn toàn), WARN (cảnh báo mềm - ghi log nhưng vẫn cho qua)",,
TVRP_SOD_RULE,ENABLED,"NUMBER(1,0)",1=quy tắc đang hoạt động và được thực thi; 0=vô hiệu,,
TVRP_SOD_RULE,TENANTSCOPE,VARCHAR2(36 BYTE),Phạm vi tenant (NULL=tất cả tenant),,
TVRP_SOD_RULE,RULETYPE,VARCHAR2(32 BYTE),"Loại quy tắc: STATIC (ngăn sở hữu đồng thời cả hai quyền), DYNAMIC_PER_RESOURCE (ngăn cùng một người thực hiện cả hai hành động trên cùng một tài nguyên)",,
TVRP_SOD_RULE,LOOKBACKDAYS,"NUMBER(10,0)",Cho DYNAMIC_PER_RESOURCE: số ngày truy hồi nhật ký kiểm toán (NULL=không giới hạn),,
TVRP_SOD_RULE,CREATEDAT,NVARCHAR2(50 CHAR),Thời điểm tạo bản ghi (UTC),,
TVRP_SOD_RULE,UPDATEDAT,NVARCHAR2(50 CHAR),Thời điểm cập nhật lần cuối (UTC),,
TVRP_SOD_RULE,Loai,Mo ta / Dieu kien,,,
TVRP_SOD_RULE,Primary_Key,Khoa chinh,,,
TVRP_DLG_AUTO_RULE,ID,NUMBER,Khóa chính (tự tăng),,
TVRP_DLG_AUTO_RULE,CODE,VARCHAR2(64 BYTE),Mã định danh ngắn duy nhất,,
TVRP_DLG_AUTO_RULE,NAME,VARCHAR2(255 BYTE),Tên hiển thị,,
TVRP_DLG_AUTO_RULE,EVENTTYPE,VARCHAR2(32 BYTE),"Sự kiện kích hoạt: USER_JOIN_ORG (người dùng gia nhập đơn vị), USER_LEAVE_ORG (rời đơn vị), ROLE_ASSIGNED (được gán vai trò), ROLE_REVOKED (bị thu hồi vai trò)",,
TVRP_DLG_AUTO_RULE,TEMPLATEID,NUMBER,Templateid,,
TVRP_DLG_AUTO_RULE,CONDITIONJSON,CLOB,Conditionjson,,
TVRP_DLG_AUTO_RULE,ACTIVE,"NUMBER(1,0)",1=quy tắc đang hoạt động và sẽ kích hoạt theo sự kiện; 0=vô hiệu,,
TVRP_DLG_AUTO_RULE,DESCRIPTION,VARCHAR2(500 BYTE),Mô tả hoặc ghi chú,,
TVRP_DLG_AUTO_RULE,CREATEDBY,VARCHAR2(64 BYTE),Tên đăng nhập người tạo bản ghi,,
TVRP_DLG_AUTO_RULE,TRIGGERCOUNT,NUMBER,Triggercount,,
TVRP_DLG_AUTO_RULE,CREATEDAT,NVARCHAR2(50 CHAR),Thời điểm tạo bản ghi (UTC),,
TVRP_DLG_AUTO_RULE,LASTTRIGGEREDAT,NVARCHAR2(50 CHAR),Lasttriggeredat,,
TVRP_DLG_AUTO_RULE,UPDATEDAT,NVARCHAR2(50 CHAR),Thời điểm cập nhật lần cuối (UTC),,
TVRP_DLG_AUTO_RULE,Loai,Mo ta / Dieu kien,,,
TVRP_DLG_AUTO_RULE,Check,"eventType IN ('USER_JOIN_ORG', 'USER_LEAVE_ORG', 'ROLE_GRANTED', 'DELEGATION_EXPIRED')",,,
TVRP_DLG_AUTO_RULE,Foreign_Key,FK -> TVRP_DLG_TEMPLATE (SET NULL),,,
TVRP_DLG_EMERGENCY_GRANT,ID,NUMBER,Khóa chính (tự tăng),,
TVRP_DLG_EMERGENCY_GRANT,RECIPIENTUSERID,NUMBER,Recipientuserid,,
TVRP_DLG_EMERGENCY_GRANT,PERMISSIONKEYS,CLOB,Permissionkeys,,
TVRP_DLG_EMERGENCY_GRANT,REASON,VARCHAR2(2000 BYTE),Reason,,
TVRP_DLG_EMERGENCY_GRANT,DURATIONHOURS,"NUMBER(3,0)",Durationhours,,
TVRP_DLG_EMERGENCY_GRANT,GRANTEDBY,VARCHAR2(64 BYTE),Grantedby,,
TVRP_DLG_EMERGENCY_GRANT,POSTREVIEWERIDS,VARCHAR2(500 BYTE),Postreviewerids,,
TVRP_DLG_EMERGENCY_GRANT,POSTREVIEWSTATUS,VARCHAR2(16 BYTE),Postreviewstatus,,
TVRP_DLG_EMERGENCY_GRANT,IMPACTCOUNT,"NUMBER(10,0)",Impactcount,,
TVRP_DLG_EMERGENCY_GRANT,CEOAPPROVALREQUIRED,"NUMBER(1,0)",Ceoapprovalrequired,,
TVRP_DLG_EMERGENCY_GRANT,STATUS,VARCHAR2(16 BYTE),Trạng thái bản ghi,,
TVRP_DLG_EMERGENCY_GRANT,REVOKEDBY,VARCHAR2(64 BYTE),Revokedby,,
TVRP_DLG_EMERGENCY_GRANT,CREATEDAT,NVARCHAR2(50 CHAR),Thời điểm tạo bản ghi (UTC),,
TVRP_DLG_EMERGENCY_GRANT,EXPIRESAT,NVARCHAR2(50 CHAR),Expiresat,,
TVRP_DLG_EMERGENCY_GRANT,GRANTEDAT,NVARCHAR2(50 CHAR),Grantedat,,
TVRP_DLG_EMERGENCY_GRANT,POSTREVIEWCOMPLETEDAT,NVARCHAR2(50 CHAR),Postreviewcompletedat,,
TVRP_DLG_EMERGENCY_GRANT,POSTREVIEWDEADLINE,NVARCHAR2(50 CHAR),Postreviewdeadline,,
TVRP_DLG_EMERGENCY_GRANT,REVOKEDAT,NVARCHAR2(50 CHAR),Revokedat,,
TVRP_DLG_EMERGENCY_GRANT,Loai,Mo ta / Dieu kien,,,
TVRP_DLG_EMERGENCY_GRANT,Check,durationHours BETWEEN 1 AND 24,,,
TVRP_DLG_EXTERNAL_PARTY,ID,NUMBER,Khóa chính (tự tăng),,
TVRP_DLG_EXTERNAL_PARTY,EXTERNALID,VARCHAR2(128 BYTE),Externalid,,
TVRP_DLG_EXTERNAL_PARTY,PARTYTYPE,VARCHAR2(32 BYTE),Partytype,,
TVRP_DLG_EXTERNAL_PARTY,EMAIL,VARCHAR2(255 BYTE),Email,,
TVRP_DLG_EXTERNAL_PARTY,ORGANIZATIONNAME,VARCHAR2(255 BYTE),Organizationname,,
TVRP_DLG_EXTERNAL_PARTY,CONTACTNAME,VARCHAR2(255 BYTE),Contactname,,
TVRP_DLG_EXTERNAL_PARTY,TRUSTLEVEL,VARCHAR2(16 BYTE),Trustlevel,,
TVRP_DLG_EXTERNAL_PARTY,ACTIVE,"NUMBER(1,0)","Trạng thái hoạt động (1=đang hoạt động, 0=không hoạt động)",,
TVRP_DLG_EXTERNAL_PARTY,CREATEDAT,NVARCHAR2(50 CHAR),Thời điểm tạo bản ghi (UTC),,
TVRP_DLG_EXTERNAL_PARTY,UPDATEDAT,NVARCHAR2(50 CHAR),Thời điểm cập nhật lần cuối (UTC),,
TVRP_DLG_INBOX_READ_MARKER,USERID,"NUMBER(19,0)",Userid,,
TVRP_DLG_INBOX_READ_MARKER,DELEGATIONID,"NUMBER(19,0)",Delegationid,,
TVRP_DLG_INBOX_READ_MARKER,READAT,NVARCHAR2(50 CHAR),Readat,,
TVRP_DLG_INBOX_READ_MARKER,Loai,Mo ta / Dieu kien,,,
TVRP_DLG_INBOX_READ_MARKER,Foreign_Key,FK -> TVRP_USER_DELEGATION (CASCADE),,,
TVRP_DLG_INBOX_READ_MARKER,Primary_Key,Khoa chinh,,,
TVRP_DLG_RECERT_CAMPAIGN,ID,NUMBER,Khóa chính (tự tăng),,
TVRP_DLG_RECERT_CAMPAIGN,CODE,VARCHAR2(64 BYTE),Mã chiến dịch duy nhất (ví dụ: RECERT-2024Q1),,
TVRP_DLG_RECERT_CAMPAIGN,NAME,VARCHAR2(255 BYTE),Tên hiển thị,,
TVRP_DLG_RECERT_CAMPAIGN,PERIODTYPE,VARCHAR2(16 BYTE),"Loại kỳ: QUARTERLY (hàng quý), MONTHLY (hàng tháng), CUSTOM (tùy chỉnh)",,
TVRP_DLG_RECERT_CAMPAIGN,PERIODCODE,VARCHAR2(32 BYTE),"Mã kỳ (ví dụ: 2024Q1, 2024-01)",,
TVRP_DLG_RECERT_CAMPAIGN,CRONEXPRESSION,VARCHAR2(64 BYTE),Biểu thức cron để tự động lên lịch chiến dịch tiếp theo (NULL=chỉ thủ công),,
TVRP_DLG_RECERT_CAMPAIGN,STATUS,VARCHAR2(16 BYTE),"Trạng thái chiến dịch: DRAFT (đã cấu hình, chưa bắt đầu), RUNNING (đang trong thời gian xem xét), CLOSED (thời gian xem xét đã kết thúc)",,
TVRP_DLG_RECERT_CAMPAIGN,SCOPEFILTERJSON,CLOB,Biểu thức lọc JSON xác định phạm vi ủy quyền nào được đưa vào chiến dịch này,,
TVRP_DLG_RECERT_CAMPAIGN,AUTOREVOKEONTIMEOUT,"NUMBER(1,0)",1=tự động thu hồi các ủy quyền chưa được xem xét khi chiến dịch đóng; 0=giữ nguyên,,
TVRP_DLG_RECERT_CAMPAIGN,TIMEOUTDAYS,NUMBER,Số ngày sau ENDSAT trước khi kích hoạt thu hồi tự động,,
TVRP_DLG_RECERT_CAMPAIGN,TOTALCOUNT,NUMBER,Tổng số ủy quyền được đưa vào chiến dịch này,,
TVRP_DLG_RECERT_CAMPAIGN,CONFIRMEDCOUNT,NUMBER,Số ủy quyền đã được xác nhận/gia hạn,,
TVRP_DLG_RECERT_CAMPAIGN,REJECTEDCOUNT,NUMBER,Số ủy quyền đã bị từ chối/thu hồi,,
TVRP_DLG_RECERT_CAMPAIGN,PENDINGCOUNT,NUMBER,Số ủy quyền vẫn đang chờ xem xét,,
TVRP_DLG_RECERT_CAMPAIGN,AUTOREVOKEDCOUNT,NUMBER,Autorevokedcount,,
TVRP_DLG_RECERT_CAMPAIGN,CREATEDBY,VARCHAR2(64 BYTE),Tên đăng nhập người tạo bản ghi,,
TVRP_DLG_RECERT_CAMPAIGN,CREATEDAT,NVARCHAR2(50 CHAR),Thời điểm tạo bản ghi (UTC),,
TVRP_DLG_RECERT_CAMPAIGN,ENDSAT,NVARCHAR2(50 CHAR),Thời điểm đóng cửa sổ xem xét chiến dịch (UTC),,
TVRP_DLG_RECERT_CAMPAIGN,STARTSAT,NVARCHAR2(50 CHAR),Thời điểm mở cửa sổ xem xét chiến dịch (UTC),,
TVRP_DLG_RECERT_CAMPAIGN,UPDATEDAT,NVARCHAR2(50 CHAR),Thời điểm cập nhật lần cuối (UTC),,
TVRP_DLG_RECERT_CAMPAIGN,Loai,Mo ta / Dieu kien,,,
TVRP_DLG_RECERT_CAMPAIGN,Check,"periodType IN ('QUARTERLY', 'MONTHLY', 'CUSTOM')",,,
TVRP_DLG_RECERT_CAMPAIGN,Check,"status IN ('DRAFT', 'RUNNING', 'CLOSED')",,,
TVRP_DLG_SOD_VIOLATION_LOG,ID,NUMBER,Khóa chính (tự tăng),,
TVRP_DLG_SOD_VIOLATION_LOG,RULEID,NUMBER,Khóa ngoại tới TVRP_SOD_RULE.Id - quy tắc SoD bị vi phạm,,
TVRP_DLG_SOD_VIOLATION_LOG,RULECODE,VARCHAR2(64 BYTE),Mã quy tắc SoD tại thời điểm vi phạm (lưu phi chuẩn hóa để bảo toàn lịch sử),,
TVRP_DLG_SOD_VIOLATION_LOG,SEVERITY,VARCHAR2(8 BYTE),"Mức độ vi phạm: BLOCK (ủy quyền bị chặn hoàn toàn), WARN (chỉ cảnh báo, ủy quyền vẫn được cho qua)",,
TVRP_DLG_SOD_VIOLATION_LOG,DELEGATIONID,NUMBER,Khóa ngoại tới TVRP_USER_DELEGATION.Id - ủy quyền gây ra vi phạm (có thể null với vi phạm DYNAMIC),,
TVRP_DLG_SOD_VIOLATION_LOG,SUBJECTUSERID,NUMBER,Khóa ngoại tới TVRP_USERS.Id - người dùng đã vi phạm quy tắc SoD,,
TVRP_DLG_SOD_VIOLATION_LOG,RESOURCEID,VARCHAR2(128 BYTE),ID tài nguyên cho vi phạm loại DYNAMIC_PER_RESOURCE (tài nguyên cụ thể gây vi phạm),,
TVRP_DLG_SOD_VIOLATION_LOG,VIOLATIONMESSAGE,VARCHAR2(1000 BYTE),Mô tả vi phạm dạng ngôn ngữ tự nhiên,,
TVRP_DLG_SOD_VIOLATION_LOG,RESOLVEDBY,VARCHAR2(64 BYTE),Tên đăng nhập người đã giải quyết vi phạm,,
TVRP_DLG_SOD_VIOLATION_LOG,DETECTEDAT,NVARCHAR2(50 CHAR),Thời điểm phát hiện vi phạm (UTC),,
TVRP_DLG_SOD_VIOLATION_LOG,RESOLVEDAT,NVARCHAR2(50 CHAR),"Thời điểm vi phạm được giải quyết/xóa (UTC, NULL=chưa giải quyết)",,
TVRP_DLG_SOD_VIOLATION_LOG,Loai,Mo ta / Dieu kien,,,
TVRP_DLG_SOD_VIOLATION_LOG,Check,"severity IN ('BLOCK', 'WARN', 'INFO')",,,
TVRP_DLG_TEMPLATE,ID,"NUMBER(19,0)",Khóa chính (tự tăng),,
TVRP_DLG_TEMPLATE,NAME,VARCHAR2(200 CHAR),Tên hiển thị,,
TVRP_DLG_TEMPLATE,DESCRIPTION,VARCHAR2(500 CHAR),Mô tả hoặc ghi chú,,
TVRP_DLG_TEMPLATE,RECIPIENTTYPE,VARCHAR2(30 CHAR),Recipienttype,,
TVRP_DLG_TEMPLATE,SCOPEMODE,VARCHAR2(20 CHAR),Scopemode,,
TVRP_DLG_TEMPLATE,PAYLOADJSON,CLOB,Payloadjson,,
TVRP_DLG_TEMPLATE,DEFAULTDURATIONDAYS,"NUMBER(10,0)",Defaultdurationdays,,
TVRP_DLG_TEMPLATE,TAGSJSON,CLOB,Tagsjson,,
TVRP_DLG_TEMPLATE,OWNERUSERID,"NUMBER(19,0)",Owneruserid,,
TVRP_DLG_TEMPLATE,APPLYCOUNT,"NUMBER(19,0)",Applycount,,
TVRP_DLG_TEMPLATE,VISIBILITY,VARCHAR2(16 CHAR),Visibility,,
TVRP_DLG_TEMPLATE,CREATEDAT,NVARCHAR2(50 CHAR),Thời điểm tạo bản ghi (UTC),,
TVRP_DLG_TEMPLATE,UPDATEDAT,NVARCHAR2(50 CHAR),Thời điểm cập nhật lần cuối (UTC),,
TVRP_DLG_TEMPLATE,Loai,Mo ta / Dieu kien,,,
TVRP_DLG_TEMPLATE,Check,"recipientType IN ('USER', 'ROLE', 'TEAM', 'ORG_UNIT', 'EXTERNAL', 'SERVICE')",,,
TVRP_DLG_TEMPLATE,Check,"scopeMode IN ('ALL', 'TYPE', 'ITEMS', 'ABAC')",,,
TVRP_DLG_TEMPLATE,Check,"visibility IN ('PRIVATE', 'ORG', 'PUBLIC')",,,
TVRP_DLG_TEMPLATE,Unique,Gia tri duy nhat,,,
TVRP_DELEGATION_APPROVAL,ID,"NUMBER(19,0)",Khóa chính (tự tăng),,
TVRP_DELEGATION_APPROVAL,DELEGATIONID,"NUMBER(19,0)",Khóa ngoại tới TVRP_USER_DELEGATION.Id,,
TVRP_DELEGATION_APPROVAL,REQUESTEDBY,VARCHAR2(100 BYTE),Tên đăng nhập người đề xuất phê duyệt,,
TVRP_DELEGATION_APPROVAL,REVIEWERCANDIDATE,VARCHAR2(100 BYTE),Tên đăng nhập người phê duyệt được chỉ định (NULL=bất kỳ người có quyền phê duyệt),,
TVRP_DELEGATION_APPROVAL,STATUS,VARCHAR2(16 BYTE),"Trạng thái phê duyệt: PENDING (chờ xem xét), APPROVED (ủy quyền được kích hoạt), REJECTED (ủy quyền bị chặn)",,
TVRP_DELEGATION_APPROVAL,REVIEWEDBY,VARCHAR2(100 BYTE),Tên đăng nhập người phê duyệt đã xem xét (NULL=chưa xem xét),,
TVRP_DELEGATION_APPROVAL,REVIEWCOMMENT,VARCHAR2(500 BYTE),Bình luận của người phê duyệt hoặc lý do từ chối,,
TVRP_DELEGATION_APPROVAL,REQUESTEDAT,NVARCHAR2(50 CHAR),Thời điểm gửi yêu cầu phê duyệt (UTC),,
TVRP_DELEGATION_APPROVAL,REVIEWEDAT,NVARCHAR2(50 CHAR),Thời điểm ra quyết định xem xét (UTC),,
TVRP_DELEGATION_APPROVAL,Loai,Mo ta / Dieu kien,,,
TVRP_DELEGATION_APPROVAL,Check,requestedBy != reviewedBy,,,
TVRP_DELEGATION_APPROVAL,Primary_Key,Khoa chinh,,,
TVRP_DELEGATION_AUDIT_LOG,ID,"NUMBER(19,0)",Khóa chính (tự tăng),,
TVRP_DELEGATION_AUDIT_LOG,DELEGATIONID,"NUMBER(19,0)",Delegationid,,
TVRP_DELEGATION_AUDIT_LOG,ACTION,VARCHAR2(30 BYTE),Action,,
TVRP_DELEGATION_AUDIT_LOG,PERFORMEDBY,"NUMBER(19,0)",Performedby,,
TVRP_DELEGATION_AUDIT_LOG,DETAIL,CLOB,Detail,,
TVRP_DELEGATION_AUDIT_LOG,SITECONTENTITEMID,VARCHAR2(64 BYTE),ID content item site - định danh phạm vi tenant/site,,
TVRP_DELEGATION_AUDIT_LOG,CORRELATIONID,VARCHAR2(64 BYTE),Correlationid,,
TVRP_DELEGATION_AUDIT_LOG,PERFORMEDAT,NVARCHAR2(50 CHAR),Performedat,,
TVRP_DELEGATION_AUDIT_LOG,Loai,Mo ta / Dieu kien,,,
TVRP_DELEGATION_AUDIT_LOG,Foreign_Key,FK -> TVRP_USER_DELEGATION (CASCADE),,,
TVRP_DELEGATION_AUDIT_LOG,Primary_Key,Khoa chinh,,,
TVRP_DELEGATION_RECERTIFICATION,ID,"NUMBER(19,0)",Khóa chính (tự tăng),,
TVRP_DELEGATION_RECERTIFICATION,DELEGATIONID,"NUMBER(19,0)",Khóa ngoại tới TVRP_USER_DELEGATION.Id,,
TVRP_DELEGATION_RECERTIFICATION,QUARTER,VARCHAR2(8 BYTE),Mã kỳ xem xét (ví dụ: 2024Q1),,
TVRP_DELEGATION_RECERTIFICATION,STATUS,VARCHAR2(16 BYTE),"Trạng thái tái chứng nhận: PENDING (chờ xem xét), CONFIRMED (ủy quyền được gia hạn), REJECTED (ủy quyền bị thu hồi bởi người xem xét), AUTO_REVOKED (tự động thu hồi sau khi chiến dịch hết thời gian)",,
TVRP_DELEGATION_RECERTIFICATION,REVIEWERUSERID,"NUMBER(19,0)",Khóa ngoại tới TVRP_USERS.Id - người thực hiện xem xét,,
TVRP_DELEGATION_RECERTIFICATION,REVIEWCOMMENT,VARCHAR2(500 BYTE),Ghi chú hoặc lý do của người xem xét,,
TVRP_DELEGATION_RECERTIFICATION,CAMPAIGNID,NUMBER,Khóa ngoại tới TVRP_DLG_RECERT_CAMPAIGN.Id (NULL với dữ liệu cũ trước khi có tính năng chiến dịch),,
TVRP_DELEGATION_RECERTIFICATION,PERIODTYPE,VARCHAR2(16 BYTE),"Loại kỳ: QUARTERLY (hàng quý), MONTHLY (hàng tháng), CUSTOM (tùy chỉnh)",,
TVRP_DELEGATION_RECERTIFICATION,PERIODCODE,VARCHAR2(32 BYTE),"Mã kỳ (ví dụ: 2024Q1, 2024-01)",,
TVRP_DELEGATION_RECERTIFICATION,CREATEDAT,NVARCHAR2(50 CHAR),Thời điểm tạo bản ghi (UTC),,
TVRP_DELEGATION_RECERTIFICATION,DUEAT,NVARCHAR2(50 CHAR),Dueat,,
TVRP_DELEGATION_RECERTIFICATION,REVIEWEDAT,NVARCHAR2(50 CHAR),Thời điểm hoàn thành xem xét (UTC),,
TVRP_DELEGATION_RECERTIFICATION,Loai,Mo ta / Dieu kien,,,
TVRP_DELEGATION_RECERTIFICATION,Primary_Key,Khoa chinh,,,
TVRP_USER_DELEGATION,ID,"NUMBER(19,0)",Khóa chính (tự tăng),,
TVRP_USER_DELEGATION,DELEGATORUSERID,"NUMBER(19,0)",Khóa ngoại tới TVRP_USERS.Id - người ủy quyền (người giao),,
TVRP_USER_DELEGATION,DELEGATEUSERID,"NUMBER(19,0)",Khóa ngoại tới TVRP_USERS.Id - người được ủy quyền (người nhận),,
TVRP_USER_DELEGATION,RESOURCETYPE,VARCHAR2(100 BYTE),"Loại tài nguyên được ủy quyền (ví dụ: CONTENT_ITEM, WORKFLOW_TASK)",,
TVRP_USER_DELEGATION,PERMISSIONLEVEL,VARCHAR2(50 BYTE),"Mức quyền được ủy quyền: VIEW (xem), EDIT (sửa), APPROVE (duyệt), FULL (toàn quyền)",,
TVRP_USER_DELEGATION,ORGUNITID,"NUMBER(19,0)",Khóa ngoại tới TVRP_ORG_UNITS.Id - phạm vi đơn vị tổ chức của ủy quyền (có thể null),,
TVRP_USER_DELEGATION,EFFECTIVEFROM,TIMESTAMP(6),Thời điểm bắt đầu hiệu lực của ủy quyền (UTC),,
TVRP_USER_DELEGATION,EFFECTIVETO,TIMESTAMP(6),Thời điểm hết hiệu lực của ủy quyền (UTC),,
TVRP_USER_DELEGATION,REVOKEDBY,"NUMBER(19,0)",Khóa ngoại tới TVRP_USERS.Id - người đã thu hồi ủy quyền,,
TVRP_USER_DELEGATION,SCOPEMODE,VARCHAR2(20 BYTE),"Phạm vi tài nguyên: ALL (tất cả tài nguyên thuộc loại), TYPE (loại nội dung cụ thể), ITEMS (các mục cụ thể trong bảng delegation_resource)",,
TVRP_USER_DELEGATION,STATUSOVERRIDE,VARCHAR2(32 BYTE),"Trạng thái máy trạng thái: DRAFT (nháp), PENDING_APPROVAL (chờ duyệt maker-checker), PENDING_ACCEPTANCE (chờ người nhận xác nhận), ACTIVE (đang hoạt động), EXPIRED (hết hạn), REVOKED (đã thu hồi), REJECTED (bị từ chối)",,
TVRP_USER_DELEGATION,REQUIRESSTEPUP,"NUMBER(1,0)",1=người được ủy quyền phải hoàn thành xác thực MFA bổ sung trước khi thực thi ủy quyền,,
TVRP_USER_DELEGATION,ALLOWREDELEGATE,"NUMBER(1,0)",1=người được ủy quyền có thể ủy quyền lại cho người khác,,
TVRP_USER_DELEGATION,REASON,VARCHAR2(500 BYTE),Lý do nghiệp vụ do người ủy quyền cung cấp,,
TVRP_USER_DELEGATION,ACCEPTEDBY,"NUMBER(19,0)",Khóa ngoại tới TVRP_USERS.Id - người đã chấp nhận ủy quyền,,
TVRP_USER_DELEGATION,REJECTIONREASON,VARCHAR2(500 BYTE),Lý do khi ủy quyền bị từ chối (điền khi trạng thái REJECTED),,
TVRP_USER_DELEGATION,SITECONTENTITEMID,VARCHAR2(64 BYTE),ID content item site - định danh phạm vi tenant/site,,
TVRP_USER_DELEGATION,CONDITIONEXPRESSION,CLOB,Biểu thức điều kiện JSON DSL kiểu ABAC - điều kiện bổ sung tại runtime để ủy quyền có hiệu lực,,
TVRP_USER_DELEGATION,ACCEPTEDAT,NVARCHAR2(50 CHAR),Thời điểm người nhận chấp nhận ủy quyền (UTC),,
TVRP_USER_DELEGATION,CREATEDAT,NVARCHAR2(50 CHAR),Thời điểm tạo bản ghi (UTC),,
TVRP_USER_DELEGATION,EFFECTIVEFROMTMP,NVARCHAR2(50 CHAR),Cột tạm cho migration Oracle TIMESTAMP (cùng giá trị EFFECTIVEFROM),,
TVRP_USER_DELEGATION,EFFECTIVETOTMP,NVARCHAR2(50 CHAR),Cột tạm cho migration Oracle TIMESTAMP (cùng giá trị EFFECTIVETO),,
TVRP_USER_DELEGATION,REJECTEDAT,NVARCHAR2(50 CHAR),Thời điểm ủy quyền bị từ chối (UTC),,
TVRP_USER_DELEGATION,REVOKEDAT,NVARCHAR2(50 CHAR),"Thời điểm ủy quyền bị thu hồi thủ công (NULL=chưa bị thu hồi, UTC)",,
TVRP_USER_DELEGATION,UPDATEDAT,NVARCHAR2(50 CHAR),Thời điểm cập nhật lần cuối (UTC),,
TVRP_USER_DELEGATION,Loai,Mo ta / Dieu kien,,,
TVRP_USER_DELEGATION,Check,effectiveFrom < effectiveTo,,,
TVRP_USER_DELEGATION,Check,delegatorUserId != delegateUserId,,,
TVRP_USER_DELEGATION,Check,"scopeMode IN ('ALL','TYPE','ITEMS')",,,
TVRP_USER_DELEGATION,Foreign_Key,FK -> TVRP_USERS (CASCADE),,,
TVRP_USER_DELEGATION,Foreign_Key,FK -> TVRP_USERS (CASCADE),,,
TVRP_USER_DELEGATION,Foreign_Key,FK -> TVRP_ORG_UNITS (SET NULL),,,
TVRP_USER_DELEGATION,Primary_Key,Khoa chinh,,,
TVRP_USER_DELEGATION_RESOURCE,ID,"NUMBER(19,0)",Khóa chính (tự tăng),,
TVRP_USER_DELEGATION_RESOURCE,DELEGATIONID,"NUMBER(19,0)",Khóa ngoại tới TVRP_USER_DELEGATION.Id,,
TVRP_USER_DELEGATION_RESOURCE,RESOURCETYPE,VARCHAR2(30 BYTE),"Loại tài nguyên cụ thể (ví dụ: CONTENT_ITEM, WORKFLOW_INSTANCE)",,
TVRP_USER_DELEGATION_RESOURCE,RESOURCEID,VARCHAR2(64 BYTE),"Định danh tài nguyên cụ thể (ID content item, ID phiên bản quy trình, ...)",,
